Chr	Start	End	gene	root	shoot	anther	base	middle	tip	ear	tassel		
7	177847079	177847788	Zm00019ab317280	17.3328	11.4931	20.6297	24.8639	15.9886	10.8181	15.281	20.2892		
7	177848189	177849767	Zm00019ab317290	0	0	0	0.0449	0	0	0.0472243	51.1221		
7	177867820	177877883	Zm00019ab317300	8.8509	4.69303	4.68607	6.14995	5.57383	6.53598	12.8033	8.65272		
7	177921692	177924968	Zm00019ab317320	15.4146	5.04183	12.7098	16.4857	3.92882	0.440576	31.1626	23.4052		
7	177925043	177926823	Zm00019ab317330	1.84501	0.777118	0.146568	0	0	0.064852	7.03385	0.437208		
7	177928751	177929947	Zm00019ab317340	0.107654	0	0.0726919	0.207301	0.185047	0.0482462	0.37377	0.433677		
7	177933945	177937371	Zm00019ab317350	11.6002	3.9461	3.07222	6.24771	4.16081	6.42049	8.74701	7.83893		
7	177957370	177959277	Zm00019ab317360	36.065	126.928	154.932	71.6216	96.7324	153.2	14.0302	99.0338		
7	177961982	177962621	Zm00019ab317370	0	0	0.135957	0.110777	0	0	0.407789	0		
7	177962647	177963100	Zm00019ab317380	0	0	0.191657	0	0.121972	0	0.0821224	0.571709		
7	177994915	178004151	Zm00019ab317390	15.7258	16.2948	3.63611	38.5263	52.4766	11.6789	5.89304	18.2717		
7	178002970	178006504	Zm00019ab317400	42.9234	26.1263	3.3968	90.652	55.7276	11.0845	4.13442	17.3098		
7	178025875	178042086	Zm00019ab317410	35.3848	14.6519	10.8649	40.8187	12.5663	10.7739	31.042	22.8584		
7	178064610	178066606	Zm00019ab317420	26.4401	11.9265	50.8915	99.7777	90.4803	27.8198	0.149358	71.0951		
7	178072282	178075667	Zm00019ab317440	8.39159	3.43185	2.67256	7.25512	4.1376	2.98475	11.6938	7.47392		
7	178129241	178134276	Zm00019ab317450	8.09861	76.8495	7.4526	20.9904	44.5827	37.9405	5.75985	13.6323		
7	178168569	178171789	Zm00019ab317460	3.54059	4.288	4.60139	18.0489	19.9512	6.72354	2.87064	22.2609		
7	178175086	178175857	Zm00019ab317470	0	0	0	0	0	0	0	0		
7	178177713	178183830	Zm00019ab317480	35.6907	19.6203	2.86817	12.5559	10.8252	8.02356	33.9075	10.8608		
7	178225045	178236138	Zm00019ab317490	6.15907	12.2755	3.75165	12.3754	11.3056	10.3331	9.89389	7.63296		
7	178238692	178257015	Zm00019ab317500	56.6652	42.5418	22.3466	16.964	24.2395	52.7097	24.3959	35.8015		
7	178307388	178309635	Zm00019ab317510	30.2377	111.13	2.86428	199.067	52.4192	0.552331	113.36	10.7667		
7	178317136	178321630	Zm00019ab317520	9.80436	10.3342	2.039	34.6678	16.9883	4.14341	11.9606	17.3663		
7	178366230	178368673	Zm00019ab317530	46.3194	28.2444	8.04614	24.7734	22.0005	15.9972	50.6776	18.3197		
7	178370623	178373859	Zm00019ab317540	2.76672	2.3071	0.806416	3.59194	4.07145	4.22828	10.6426	1.68386		
7	178374179	178377520	Zm00019ab317550	4.12572	17.4887	28.6309	5.90809	10.0908	169.684	2.63283	23.979		
7	178380075	178406264	Zm00019ab317560	4.98544	4.28056	1.50835	1.18297	1.26862	1.2194	26.0544	1.45189		
7	178486286	178490433	Zm00019ab317570	12.838	8.61971	7.74048	15.7416	15.4992	12.8923	17.3025	13.2343		
7	178491607	178495747	Zm00019ab317580	5.0334	8.98244	1.24673	3.20158	1.56457	0.955307	78.8078	3.24366		
7	178523796	178526389	Zm00019ab317590	15.5736	6.58054	6.90999	16.8087	10.0119	17.8885	3.90946	10.4563		
7	178540650	178542199	Zm00019ab317600	0	0	0	0.04574	0.0357259	0	0.144324	0.167455		
7	178661138	178666518	Zm00019ab317610	8.5732	10.3849	5.93449	8.43228	8.94277	11.2153	15.4372	9.65918		
7	178667918	178676540	Zm00019ab317620	6.27644	3.1165	1.57752	6.03484	3.78565	4.05186	6.61099	6.18563		
7	178700664	178700903	Zm00019ab317630	0.939614	0.600715	0	0.147702	0	0	0	0		
7	178717409	178717648	Zm00019ab317640	0.805383	0.480572	0	0.147702	0	0	0	0		
7	178764324	178765223	Zm00019ab317650	10.2373	2.6912	0.580082	6.45951	8.0294	0.834177	3.23124	4.32593		
7	178768953	178778770	Zm00019ab317660	0.315	0.146844	0.10635	0.104706	0.0394812	0.0205875	0.672152	0.0660918		
7	178786498	178792542	Zm00019ab317670	29.572	17.8014	7.58568	18.5423	14.0843	15.8492	68.677	17.4755		
7	178791933	178793999	Zm00019ab317680	45.354	12.3317	39.7666	42.5142	38.8323	18.9709	61.1472	47.6229		
7	178825709	178833102	Zm00019ab317690	1.28966	0.569355	0.368729	1.58689	0.539223	0.32804	1.78501	1.12331		
7	178905239	178919122	Zm00019ab317700	14.2793	9.15454	10.067	17.6962	11.4807	9.60017	31.8833	15.9745		
7	178923434	178925615	Zm00019ab317720	21.3932	19.6501	7.41718	14.2639	19.5793	16.2771	26.2113	15.791		
7	178961938	178964266	Zm00019ab317730	0.359639	16.8871	0.934009	7.27539	20.305	11.7535	2.27319	2.56324		
7	178964459	178966790	Zm00019ab317740	619.924	525.039	144.075	1016.39	664.383	169.278	713.616	327.505		
7	178983205	178993389	Zm00019ab317750	0.0442823	6.25097	1.59473	0.285398	3.14799	12.2504	0.124462	1.74566		
7	178998511	179006818	Zm00019ab317760	27.9073	37.5596	150.358	19.8577	30.727	20.8398	29.6904	30.2419		
7	179008310	179009182	Zm00019ab317770	14.9084	5.38373	6.21279	14.0901	8.34116	5.12678	0.17083	2.82449		
7	179017226	179018717	Zm00019ab317780	25.7809	7.49847	13.5495	3.1362	1.92997	0.599957	3.64839	4.61007		
7	179018995	179021723	Zm00019ab317790	103.233	51.477	50.4091	78.1972	50.3734	51.1482	161.444	69.7395		
7	179029942	179035106	Zm00019ab317800	11.6387	21.9956	63.5956	25.1674	76.4799	125.145	48.2629	30.2019		
7	179036416	179080016	Zm00019ab317810	5.68558	3.66439	2.19122	5.39277	2.41753	2.3815	6.60229	3.80097		
7	179135092	179137268	Zm00019ab317820	0	0.0529799	254.775	0	0.0254365	0.0530553	0	0		
7	179184907	179187052	Zm00019ab317830	1.74137	3.97715	4.2979	13.2147	2.70941	2.66418	6.28921	15.8443		
7	179227726	179232384	Zm00019ab317840	21.6498	9.88375	6.21294	10.9488	3.89849	2.51629	19.1099	14.1226		
7	179235725	179241327	Zm00019ab317850	32.2556	18.8918	5.80806	20.2138	14.795	7.99832	32.8851	11.0252		
7	179293590	179295854	Zm00019ab317860	20.5097	17.7971	1.71591	72.3369	18.654	0	0	0.515674		
7	179335407	179337353	Zm00019ab317870	0.0330923	0	0	0	0.0284413	0	0	0		
7	179342735	179346494	Zm00019ab317880	25.5067	7.48465	6.37936	31.4323	25.3533	4.08556	18.1658	27.6123		
7	179347183	179352540	Zm00019ab317890	12.903	3.26122	3.96248	7.35699	7.54458	16.0868	9.61663	10.173		
7	179398128	179413048	Zm00019ab317900	9.02487	2.93348	2.80302	6.97519	5.24396	7.94987	12.3113	6.92334		
7	179413836	179418361	Zm00019ab317910	118.911	53.0753	30.9009	63.4016	60.1284	28.5181	69.7152	90.8531		
7	179462854	179468079	Zm00019ab317920	62.5135	29.3199	22.3386	48.411	18.7657	13.6034	25.3837	30.0729		
7	179469977	179471480	Zm00019ab317930	2.82741	0.0383435	0	0	0	0	10.8083	0		
7	179479887	179484782	Zm00019ab317940	14.6469	7.25569	2.60065	9.35447	5.86439	4.42921	11.4836	6.9183		
7	179499997	179511114	Zm00019ab317950	15.5339	3.1044	1.78699	1.77275	4.06921	3.66461	1.37826	3.57187		
7	179585837	179588772	Zm00019ab317970	1.18503	0.942811	0.296363	0.28977	0.528101	0.688446	2.93341	1.01665		
7	179592609	179606548	Zm00019ab317980	18.8947	7.54574	6.56025	20.2672	10.932	10.009	27.746	16.0407		
7	179616244	179619134	Zm00019ab317990	4.05617	2.70291	0.812636	1.79021	2.92104	1.57811	5.64864	1.16715		
7	179618516	179620448	Zm00019ab318000	1.91659	2.32703	0.420132	1.08198	2.39205	0.836534	3.2018	0.537104		
7	179665321	179666394	Zm00019ab318010	55.8519	3.00693	3.8348	4.75287	5.02708	2.87678	0	1.08752		
7	179679562	179680065	Zm00019ab318020	0.191758	0.0572109	0.115096	0	0	0	0.295901	0.772487		
7	179736630	179737103	Zm00019ab318030	14.5445	19.892	13.523	5.68373	1.16825	98.3225	0	4.51758		
7	179737947	179740372	Zm00019ab318040	5.89596	2.51973	3.74208	14.2612	7.73792	4.32059	17.7965	11.1269		
7	179794487	179796092	Zm00019ab318050	26.5787	40.6481	0.668214	14.1264	1.89641	0.125858	186.302	8.16162		
7	179800589	179806123	Zm00019ab318060	2.74136	1.56804	11.4549	3.50322	5.38245	3.16664	9.10029	10.1993		
7	179811279	179811917	Zm00019ab318070	1.3108	0.0451241	0.272339	0	0.0866591	0	0	0		
7	179871011	179872919	Zm00019ab318080	0	0.0302088	0	0	0	0	0	0		
7	179916921	179925923	Zm00019ab318090	8.49844	8.91004	3.29248	9.73328	6.56285	5.04509	23.6092	9.13187		
7	179926562	179928909	Zm00019ab318100	321.92	108.153	177.631	134.245	107.201	172.502	163.425	267.266		
7	179932540	179934333	Zm00019ab318110	0	0.0642906	3.33046	0	0.0926006	0.515057	0.0831295	0.3617		
7	179935257	179935559	Zm00019ab318120	0	0	0	0	0	0	0	0		
7	179935344	179935997	Zm00019ab318130	0	0	0	0	0	0.0883039	0.0570085	0		
7	179936359	179937050	Zm00019ab318140	4.28296	1.91673	2.5148	5.12262	3.60099	2.75401	6.68087	6.37637		
7	179939961	179942435	Zm00019ab318150	0.442554	0.384458	0.0703129	0.114581	0.17899	0.128335	0.964101	0.524355		
7	179942983	179949755	Zm00019ab318160	2.96802	1.86893	3.47724	2.13539	0.592751	0.52865	8.20206	5.48006		
7	179956806	179957521	Zm00019ab318170	0.944863	1180.76	474.071	365.427	1949.77	3483.56	72.5884	795.07		
7	179960320	179962167	Zm00019ab318180	464.194	549.35	82.1782	251.036	231.914	124.455	638.38	163.451		
7	180012048	180014564	Zm00019ab318190	164.712	172.433	20.2118	92.7971	76.8696	42.4584	213.555	54.3964		
7	180014652	180015870	Zm00019ab318200	2.82776	1.82136	5.56764	8.40412	1.8625	0.0473755	48.2943	1.91633		
7	180018894	180022499	Zm00019ab318210	8.72834	13.8654	5.56595	41.3566	18.3048	0.416395	19.8515	3.16707		
7	180025902	180027146	Zm00019ab318220	0	0.0463202	0.186372	0	0.0889561	0.0927723	0.479146	0.312718		
7	180055753	180056157	Zm00019ab318230	0	0	0	0	0	0	0	0		
7	180086983	180088551	Zm00019ab318240	16.6928	4.50249	3.58623	35.2678	11.435	5.42909	32.1033	5.08689		
7	180089691	180090317	Zm00019ab318250	25.8442	8.41576	5.4585	74.1762	19.5182	10.0857	65.6476	6.00248		
7	180155528	180157812	Zm00019ab318260	540.456	5.90567	1.40895	0.310272	0.0727026	0	0.0326333	0		
7	180164612	180166322	Zm00019ab318270	139.33	82.5089	9.06907	0.041436	9.91963	8.67443	0	0.606793		
7	180185593	180187842	Zm00019ab318280	119.87	69.0486	14.038	28.4376	41.3468	105.889	0	20.9375		
7	180207189	180209021	Zm00019ab318290	172.922	16.2655	0.474699	39.6451	52.3391	0	0.122041	0.495605		
7	180264311	180265955	Zm00019ab318300	31.0207	15.5653	101.47	12.1107	10.6711	11.2166	11.0378	64.1		
7	180288728	180291893	Zm00019ab318310	412.073	138.616	48.9936	271.149	181.5	151.482	60.6359	106.618		
7	180330439	180334248	Zm00019ab318330	14.2897	12.8354	30.2449	41.245	29.25	11.9442	2.02564	22.5323		
7	180340707	180342019	Zm00019ab318340	5.79042	2.08626	0.0441799	48.7046	0.316309	0.35187	0.567914	0.148261		
7	180347547	180348623	Zm00019ab318350	3.35016	0.589002	0.161583	2.1065	0.102832	0.107244	3.04638	0.120499		
7	180352192	180357124	Zm00019ab318370	77.3024	26.7184	20.9196	37.6977	32.015	20.7331	25.085	53.6422		
7	180361937	180364684	Zm00019ab318380	0	0	0.0844369	0	0.0403022	0	0	0.141679		
7	180434335	180436083	Zm00019ab318390	0.0184193	0	0	0	0	0.0330193	0	0.0742012		
7	180500982	180507204	Zm00019ab318400	5.39424	2.94691	1.41688	5.89575	2.49157	1.07186	6.73417	4.03535		
7	180584388	180591597	Zm00019ab318410	54.5516	25.0631	16.3686	86.1089	111.349	28.7752	37.9765	55.3491		
7	180595340	180599010	Zm00019ab318420	0.982871	0.0471277	52.7067	0.579382	0.874901	1.40011	0.558593	38.4632		
7	180613186	180615479	Zm00019ab318430	0.842598	0.0251389	1.11262	0	0.362087	0.42797	0.0325053	1.0466		
7	180616772	180638909	Zm00019ab318440	5.9547	4.06113	2.61244	5.69565	6.52105	4.98386	10.6152	5.8505		
7	180641483	180650669	Zm00019ab318450	0.792497	0.354662	8.86192	1.16528	1.64552	6.86761	0.288139	5.07132		
7	180666770	180670443	Zm00019ab318460	13.4684	8.14644	18.465	16.5182	12.0577	19.0983	18.2359	26.8104		
7	180672640	180676216	Zm00019ab318470	86.55	54.4442	21.2929	26.9159	25.0017	26.1469	58.724	31.3107		
7	180677216	180682550	Zm00019ab318480	26.4425	34.3634	2.27248	123.469	22.1397	2.4356	41.5885	24.2528		
7	180737853	180739203	Zm00019ab318490	1.23997	0.512231	0.815807	0.997072	0	0	1.15907	0.768485		
7	180740419	180741564	Zm00019ab318500	4.38533	3.22059	500.789	1.82501	0.241602	0.125983	5.17285	5.20923		
7	180799773	180814696	Zm00019ab318510	5.7182	5.68803	2.91518	5.45837	8.12966	10.9511	22.8038	8.01763		
7	180816160	180828298	Zm00019ab318520	5.15647	3.01194	0.814762	0.39715	0.333008	0.237873	23.3763	2.0206		
7	180828889	180834801	Zm00019ab318530	1.30757	3.44276	8.18177	4.95788	1.99943	1.17689	9.35715	9.77778		
7	180835192	180837809	Zm00019ab318540	21.682	0.176222	1.57318	0.189564	0.158638	0.110296	0.11393	0.669213		
7	180841369	180845572	Zm00019ab318550	30.1923	21.372	10.4453	25.2373	34.2934	12.1436	43.5448	29.3111		
7	180901399	180904435	Zm00019ab318560	0	0	0	0	0	0.0190157	0	0		
7	180914162	180914648	Zm00019ab318580	0	0	0	0	0	0	0	0		
7	180914524	180915042	Zm00019ab318590	0	0	0	0	0	0	0	0		
7	180917669	180921800	Zm00019ab318600	41.3763	15.7221	13.5614	20.9843	9.27387	4.77995	34.7751	16.4578		
7	180953968	180956564	Zm00019ab318610	4.31688	5.61808	38.2738	1.91097	1.06614	0.62265	0	10.3942		
7	180999929	181001691	Zm00019ab318620	1209.05	498.001	142.997	691.799	664.267	1214.29	465.548	569.388		
7	180999960	181001685	Zm00019ab318630	1234.8	508.593	145.995	706.506	678.41	1240.17	475.355	581.557		
7	181014991	181022542	Zm00019ab318640	0.26448	0.236722	0.249638	0.122042	0.227308	0.160589	0.498628	0.687383		
7	181048840	181049973	Zm00019ab318650	587.518	278.299	444.269	697.967	1326.32	2449.47	24.5598	637.445		
7	181085397	181087268	Zm00019ab318660	41.9212	3.85074	3.31564	2.95404	2.33688	3.84079	1.87215	9.56696		
7	181122712	181124578	Zm00019ab318670	33.1644	35.3054	3.7595	25.2716	18.9527	0.866107	8.94646	11.4694		
7	181135040	181137593	Zm00019ab318680	2.06864	0.564493	0.726805	3.15067	0.0433635	0	0.175177	0.609763		
7	181140654	181142419	Zm00019ab318700	53.1936	57.4564	29.1519	32.0562	24.3638	47.7932	57.7832	60.149		
7	181140654	181144759	Zm00019ab318690	26.7467	28.8624	14.3537	16.6451	11.9894	24.0722	29.5472	30.7851		
7	181151977	181155112	Zm00019ab318710	6.80056	6.41784	4.58738	6.3527	2.69283	3.69229	2.782	8.29734		
7	181157620	181173239	Zm00019ab318720	17.7556	8.42139	4.62357	11.9327	8.1432	6.64762	38.5749	13.8876		
7	181216144	181217129	Zm00019ab318730	2.71184	1.19899	1.94145	1.0426	1.741	2.78211	3.10066	5.52806		
7	181218881	181222522	Zm00019ab318740	0.822632	8.40803	10.2494	3.36771	3.40583	1.5064	0.511856	8.9975		
7	181263957	181266078	Zm00019ab318760	0.0910896	0.353295	4.86591	0	0.104383	0.0544305	2.67064	0.795057		
7	181270851	181272168	Zm00019ab318770	44.5344	46.0299	18.1771	25.3626	38.7794	34.221	59.5179	41.2571		
7	181272718	181274350	Zm00019ab318780	0	0	0.213135	0	0	0	0	0.476832		
7	181314691	181317222	Zm00019ab318790	0	0	0.04582	2.52004	5.33631	0	0	0.30753		
7	181382558	181388615	Zm00019ab318800	1.77615	1.76109	1.70443	2.01878	2.65084	4.64256	3.77882	3.85606		
7	181391303	181391803	Zm00019ab318810	0.128604	0	0.115785	0.283022	0.110529	1.09507	0	0.129519		
7	181394279	181394808	Zm00019ab318830	0.486269	0.0544044	0.547247	0.535072	0.783611	6.86471	0.211039	0		
7	181396949	181397983	Zm00019ab318840	1.15166	0.445748	0.840698	1.43849	1.89934	7.08632	0.108068	0.376168		
7	181398631	181399314	Zm00019ab318850	1.88394	2.06562	0.0424036	0	0	0.0422155	15.4258	0.0948668		
7	181458368	181462175	Zm00019ab318860	9.20438	7.54932	3.85401	13.5911	7.6199	5.00466	20.3846	6.98646		
7	181465942	181469446	Zm00019ab318870	3.33642	3.98991	1.30746	3.88366	5.27684	5.46202	7.45671	2.5178		
7	181472855	181473701	Zm00019ab318880	0.380346	0	0.0342433	0	0.555713	0	0.0880368	0.153221		
7	181476325	181477974	Zm00019ab318890	0.0390489	0.0699014	1.23048	1.89059	0.45307	0.0175002	0	0		
7	181505650	181508913	Zm00019ab318900	11.2023	7.76512	3.17232	11.6098	4.85211	3.30864	26.9346	8.48884		
7	181511312	181517003	Zm00019ab318910	38.2317	9.43245	9.24849	13.3399	9.61186	18.5468	9.78596	33.4705		
7	181539297	181542406	Zm00019ab318920	23.9284	37.021	7.05051	11.592	21.9898	34.0377	14.4219	9.84809		
7	181542601	181546050	Zm00019ab318930	0	0	15.5361	0.0205499	0	0.0167393	0	9.32896		
7	181548120	181552045	Zm00019ab318940	136.033	137.429	100.022	191.707	125.659	73.0269	244.432	268.58		
7	181552063	181555877	Zm00019ab318950	5.85196	0.279651	1.03396	1.00352	2.11195	0.378445	0.107502	6.14021		
7	181582059	181583762	Zm00019ab318960	0.491549	0.0676862	0.136169	0.0832125	0	0.203348	0.13128	0.228482		
7	181590488	181593087	Zm00019ab318970	6.25721	1.39736	0.881278	5.27638	0.788031	1.62146	44.138	0.998291		
7	181652633	181658233	Zm00019ab318980	8.51253	3.84046	2.00921	2.08856	1.67085	3.80468	14.3583	3.68411		
7	181658618	181659612	Zm00019ab318990	4.79183	3.41955	0.961944	0.85504	0.0556535	0.986696	5.99535	0.26086		
7	181670673	181672540	Zm00019ab319000	0	96.5054	386.276	4.63032	3.92784	0.401906	3.45292	82.9522		
7	181670952	181671558	Zm00019ab319010	0	86.5979	239.582	2.97838	2.09824	0.285424	2.14979	56.8713		
7	181686834	181693005	Zm00019ab319020	26.9488	16.6316	4.75569	17.0925	10.2101	9.97913	52.5546	15.644		
7	181721679	181723243	Zm00019ab319030	66.8185	166.778	54.9873	35.5844	36.0027	284.418	0.190587	37.8139		
7	181757760	181765741	Zm00019ab319040	12.3461	9.49343	5.03629	13.3587	6.63919	5.93642	25.9005	10.6658		
7	181808721	181818268	Zm00019ab319050	19.3805	11.1979	1.52493	6.17787	4.45124	4.50006	26.3226	4.56017		
7	181819486	181821752	Zm00019ab319060	9.20844	12.2613	7.5101	8.3813	4.1281	1.04446	1.87487	17.9182		
7	181822612	181825672	Zm00019ab319070	2.02069	2.2231	1.51606	1.71394	0.271358	0.2264	16.1144	0.847944		
7	181827175	181829733	Zm00019ab319080	1.88836	2.3437	0.13601	2.71509	0.108197	0	4.57485	0.557857		
7	181830736	181837513	Zm00019ab319110	10.2473	6.59811	0.924297	1.61082	0.310454	0.298211	42.1242	2.46995		
7	181843375	181847643	Zm00019ab319130	32.8115	23.2957	9.56612	30.8234	16.7721	11.0726	26.9954	19.3952		
7	181849638	181851844	Zm00019ab319150	0	0	529.827	0.0642474	0.0878175	0.0523342	0	0.352817		
7	181889977	181890774	Zm00019ab319160	79.0447	66.5574	259.328	506.807	93.3676	80.0043	64.3819	192.309		
7	181897566	181900619	Zm00019ab319170	0.29536	7.86476	0.0949708	58.0246	13.2726	0.0189099	0.122081	0.573674		
7	181901129	181902371	Zm00019ab319190	2.12523	1.32225	0	4.50593	3.71989	0.0929216	0.0899845	0.522035		
7	181924740	181927712	Zm00019ab319200	180.831	101.788	33.4332	110.101	51.5568	37.1116	205.618	71.5677		
7	181927855	181929473	Zm00019ab319210	8.85474	2.13719	5.71483	14.013	5.81457	2.6753	1.88836	5.45083		
7	182017066	182019353	Zm00019ab319220	28.8924	17.9962	12.8541	31.6062	16.4093	7.8751	17.8922	15.5416		
7	182064866	182066727	Zm00019ab319230	0.363331	0.46457	0.0623074	0.399795	0.0446094	0	1.18138	0.34849		
7	182112920	182118722	Zm00019ab319240	23.2164	19.6071	3.31375	20.0486	10.7878	8.08092	53.41	10.2427		
7	182119617	182120628	Zm00019ab319250	0.127333	0.0569848	20.0335	0.0700564	0	0	0	0		
7	182195664	182199950	Zm00019ab319260	2.78794	5.48841	1.73199	1.97625	3.10008	4.89002	2.21771	2.20989		
7	182209745	182217682	Zm00019ab319270	37.5927	9.48794	12.6824	18.0592	5.67494	4.38696	38.5048	20.8449		
7	182217962	182220524	Zm00019ab319280	33.0826	17.7078	15.1867	32.5855	23.1828	18.4541	52.3396	28.4823		
7	182224064	182225252	Zm00019ab319290	0.975401	1.01854	0.341511	0.834784	0.512302	0.437138	0.438999	0.545744		
7	182227147	182238469	Zm00019ab319300	25.6545	8.95868	8.20711	17.7352	13.4929	11.185	26.8983	16.4815		
7	182238984	182241821	Zm00019ab319310	25.4158	16.2561	10.0053	19.8477	14.7706	9.97106	36.6398	19.4575		
7	182241425	182268600	Zm00019ab319320	9.79405	6.72369	4.82619	7.37511	5.56992	4.55189	14.4862	7.58581		
7	182294905	182297054	Zm00019ab319340	24.2589	16.63	10.3605	24.0061	16.883	16.1433	50.671	20.9455		
7	182324712	182330301	Zm00019ab319360	15.0069	38.2325	7.40408	20.2418	31.655	27.6615	22.7837	16.2164		
7	182327958	182328739	Zm00019ab319370	0.865118	0.331853	0.111269	1.1786	1.1684	0.738501	2.95599	0.829782		
7	182330541	182333570	Zm00019ab319380	10.6959	4.30136	2.10591	14.858	9.25661	2.99237	4.12211	11.4359		
7	182412792	182446694	Zm00019ab319390	1.88904	2.67991	0.994093	2.59096	2.97023	1.45471	6.24197	2.9207		
7	182452398	182455072	Zm00019ab319420	0.722587	0.301817	0.151797	0.37105	0.144907	0.215891	0.75264	0.242575		
7	182456491	182458172	Zm00019ab319430	2.62396	0.411429	0.103463	2.40258	1.02059	0.171673	0.265995	0.308627		
7	182462827	182464577	Zm00019ab319440	1.21428	0.131739	0.198772	3.27965	2.15049	1.28628	0.255513	0.370582		
7	182528559	182530326	Zm00019ab319450	4.15447	0.16309	0.03281	0	0.187925	0.0489967	0	0.293615		
7	182545771	182553963	Zm00019ab319460	15.7046	8.98499	20.8158	5.68526	2.92658	3.86274	5.90676	20.1486		
7	182571402	182582314	Zm00019ab319470	1.3166	0.340844	0.47308	1.01996	0.563241	0.280472	1.64672	1.90273		
7	182612312	182613190	Zm00019ab319480	0.3665	0.131214	0.09899	0.967878	0.0629979	0.0657005	0.424159	0.738213		
7	182648885	182650495	Zm00019ab319500	26.1562	6.40763	34.4772	63.7897	107.536	1.75654	0.462863	38.8689		
7	182650678	182654685	Zm00019ab319510	1.9371	2.57552	0.159204	1.22053	1.83755	1.02303	21.3488	0.615214		
7	182711252	182715765	Zm00019ab319520	9.75595	96.4742	5.28165	23.3863	52.5291	61.1922	19.8064	10.695		
7	182718084	182721381	Zm00019ab319530	24.0882	20.6159	11.0546	32.8366	30.5756	28.3325	3.0071	18.7505		
7	182731354	182734517	Zm00019ab319540	6.08874	24.5875	6.78351	16.5367	25.5524	27.1596	21.2106	15.0532		
7	182817627	182818428	Zm00019ab319550	47.7205	37.6068	10.5239	23.4261	25.6852	22.0706	68.7096	20.7127		
7	182826267	182828702	Zm00019ab319560	50.9812	30.6927	12.7161	55.3556	18.7653	21.7869	42.7016	25.9715		
7	182830399	182831287	Zm00019ab319570	0	0	0	0	0	0	0	0		
7	182869434	182869937	Zm00019ab319580	0.127839	0.114422	0.115096	0.492341	0.439486	1.94794	0.147951	0.128748		
7	182871096	182871537	Zm00019ab319590	0	0	0	0	0	0.195987	0	0		
7	182874267	182875249	Zm00019ab319600	10.3561	0.175998	0.0590114	1.8752	0.675994	0.704994	0.379284	0.264044		
7	182887150	182889818	Zm00019ab319610	0.0362106	0	0.163005	0.239068	7.42762	16.6934	0.0558765	0.680738		
7	182915334	182916372	Zm00019ab319620	0.0620122	0	0	0.136472	0	0	0	0		
7	182938090	182943604	Zm00019ab319630	7.02137	3.54482	1.97743	6.6462	3.92596	3.47656	15.2447	4.1416		
7	182953440	182954593	Zm00019ab319640	41.6789	22.6127	23.525	87.8226	64.5404	42.4873	88.2658	60.3343		
7	182972893	182974605	Zm00019ab319660	2.87738	0.807967	0	3.3524	3.39428	2.78134	7.13894	0.606084		
7	182982153	182988864	Zm00019ab319680	12.3015	10.0697	0.846961	2.45055	2.85044	1.87139	24.9131	2.0302		
7	182989823	182992879	Zm00019ab319690	7.96689	32.5506	3.66228	40.4115	29.1639	6.04522	15.1354	6.60139		
7	183065714	183068852	Zm00019ab319700	38.3526	15.9833	9.74811	25.8834	3.63405	2.07895	70.0418	25.8191		
7	183068867	183070119	Zm00019ab319710	5.81059	5.29281	1.13424	2.09353	3.04939	1.65924	7.37935	45.9867		
7	183089213	183091528	Zm00019ab319720	0.778955	0.273901	1.47776	0.367342	1.07594	3.46604	0.821011	7.67684		
7	183109737	183113660	Zm00019ab319730	20.8201	21.5302	4.9301	13.2345	16.8073	11.0674	14.0051	12.6504		
7	183187186	183198020	Zm00019ab319740	6.26467	3.98917	70.9375	7.96978	3.66953	3.10207	28.1855	12.307		
7	183296195	183299717	Zm00019ab319750	76.62	48.7883	30.8071	57.595	70.5197	75.2661	37.5164	72.7905		
7	183302072	183313094	Zm00019ab319760	0.578666	0.177877	0.194711	0.10934	0.188385	0.246238	0.290882	0.488595		
7	183313839	183314932	Zm00019ab319770	23.44	9.06673	6.30985	6.96657	3.18888	0.897406	21.4704	30.5464		
7	183384760	183398648	Zm00019ab319780	4.00111	2.68226	10.7442	6.09483	3.41485	3.82746	4.59569	8.18995		
7	183386568	183387568	Zm00019ab319790	0.643663	0.432083	0.550527	1.38111	0.553199	0.865396	1.41536	0.907537		
7	183403323	183406155	Zm00019ab319800	0.0227429	0.030534	0.102379	0.125127	0.136825	0.0305775	0.171086	0.183237		
7	183415913	183416290	Zm00019ab319810	0.426129	0.305125	0.460382	1.03157	0.146495	0.15278	0.78907	0.343328		
7	183490763	183494848	Zm00019ab319820	9.17735	8.87753	0.227149	6.7583	1.97865	0.805627	55.0859	1.33399		
7	183566938	183569018	Zm00019ab319830	14.1029	16.5163	0	0.374756	0	0	88.5418	0.124726		
7	183577368	183579084	Zm00019ab319850	30.2077	28.532	5.37175	71.888	19.1894	2.79168	1.30286	14.7389		
7	183594202	183605552	Zm00019ab319860	17.9737	15.3329	4.59936	11.1708	10.1715	12.2004	20.4762	8.39194		
7	183646925	183648400	Zm00019ab319870	0	365.801	21.419	0.384266	39.618	131.837	0.101039	77.4622		
7	183652832	183661919	Zm00019ab319880	8.83724	6.32972	4.29572	7.3019	6.13283	3.97163	14.5516	6.44034		
7	183769599	183769901	Zm00019ab319890	0	0	0	0	0	0	0	0		
7	183770414	183770623	Zm00019ab319900	0	0	0	0	0	0	0	0		
