Chr	Start	End	gene	endosperm	root	shoot	anther	base	middle	tip	ear	tassel	
8	172940457	172945039	Zm00026ab368570	12.4415	63.8659	32.5359	54.8476	69.6039	157.029	276.458	38.7485	39.6716	
8	172953863	172956256	Zm00026ab368580	0.914658	22.6693	9.93526	3.20227	14.4104	20.9926	5.13093	8.42525	4.87176	
8	172972935	172975270	Zm00026ab368590	0	0	0	0	0	0	0	0	0	
8	173028517	173037519	Zm00026ab368600	1.24528	10.7218	5.84171	2.45862	6.56208	2.52165	3.28418	7.74389	1.65925	
8	173101708	173104752	Zm00026ab368610	0.0287644	6.28582	0.51751	2.58857	0.261544	2.71671	0.154305	0.380571	1.46912	
8	173111446	173113180	Zm00026ab368620	0.0504828	0.181595	0.113532	0.622336	0.333833	0.179246	0.386874	0.68597	0.828762	
8	173154391	173160384	Zm00026ab368630	0.0730627	1.39294	0.271115	0.864667	2.40367	0.155652	0	0.188108	4.87777	
8	173164662	173168399	Zm00026ab368640	0.445202	0.0842876	8.39182	3.08356	20.676	22.1139	16.9692	17.4112	14.5962	
8	173191662	173194841	Zm00026ab368650	3.41537	2.1054	64.5286	6.57019	13.2961	39.9693	19.9996	9.37629	5.62701	
8	173221880	173225033	Zm00026ab368660	0.666488	0	1.88921	0.171172	7.07014	2.80031	0.638452	7.14977	0.785158	
8	173545571	173547451	Zm00026ab368680	0	0	0	0	0	0	0	0	0	
8	173644803	173646037	Zm00026ab368690	0.567369	0.127558	0.398739	0.371575	0.468988	0.276997	0.326102	1.06513	0.22639	
8	173645994	173649883	Zm00026ab368700	17.5513	24.5109	11.963	4.31623	9.29661	3.99732	2.82985	15.0078	9.3745	
8	173647361	173648275	Zm00026ab368710	15.5073	18.7233	7.15792	2.92064	4.35191	2.44715	2.23742	9.58425	3.05565	
8	173648379	173648957	Zm00026ab368720	14.1441	9.72682	6.29375	2.75066	1.81313	1.12795	2.4345	7.41077	2.41444	
8	173799592	173800390	Zm00026ab368730	0.767351	0.295745	0.308162	3.0406	1.63104	2.68566	0.50405	4.54708	2.29952	
8	173801064	173805742	Zm00026ab368740	39.8066	29.3924	17.7233	7.54027	10.2743	10.6876	8.93007	30.008	9.26198	
8	173827814	173832147	Zm00026ab368750	21.2906	12.7492	15.9016	1.95571	11.5934	8.40266	3.89509	49.4081	8.82884	
8	173833938	173839184	Zm00026ab368760	3.15496	7.57344	8.55464	6.42563	7.64429	15.6178	31.0348	11.5682	4.27811	
8	173846773	173851662	Zm00026ab368770	11.1768	10.6633	15.881	5.90662	15.6052	17.5084	10.94	22.3147	15.9767	
8	173857341	173858438	Zm00026ab368780	0.638161	1.363	0.583038	0.368768	0.230783	0.311558	1.46716	2.22492	0.873044	
8	173886675	173893253	Zm00026ab368790	28.8231	21.8677	14.5996	34.8183	17.5635	10.0402	6.50923	16.386	20.6721	
8	173895008	173898600	Zm00026ab368800	18.5877	12.3313	9.27871	5.01861	16.7852	8.04961	2.61541	30.2042	13.6289	
8	173905024	173907217	Zm00026ab368810	27.7654	28.2361	10.4369	6.91455	37.3385	12.9556	10.1265	30.5063	12.9073	
8	173910180	173913281	Zm00026ab368820	6.74837	5.20541	17.2641	20.8676	11.95	27.6103	44.7484	14.5191	12.8246	
8	173918327	173920264	Zm00026ab368830	10.214	21.7848	14.5344	22.9963	21.1447	23.9422	32.1759	28.2817	24.1753	
8	173933775	173938975	Zm00026ab368850	119.728	176.32	202.242	13.4009	261.453	131.961	16.2354	130.856	80.8742	
8	173939498	173942252	Zm00026ab368860	0.731221	1.54389	1.17972	2.13599	1.49793	0.0903062	0.316731	10.4021	0.753891	
8	173953043	173953385	Zm00026ab368870	0.638394	0.11482	0	0	0.738776	0	0.0978464	1.73493	0.465793	
8	174008033	174030954	Zm00026ab368880	0.704996	1.39514	0.629465	0.784307	1.4166	1.07454	0.701329	2.72454	1.00368	
8	174104893	174107214	Zm00026ab368890	0.0377208	5.19006	0.424154	0.372008	0.966581	0.428585	0.375794	0.701395	0.344029	
8	174109326	174110286	Zm00026ab368900	0	7.21278	4.73996	0	13.1465	1.16501	0.139693	2.02064	0.0831254	
8	174114375	174117789	Zm00026ab368910	0.294951	1.75294	0.5768	0.221326	0.477013	0.364266	0.255518	0.56862	0.807022	
8	174120655	174124967	Zm00026ab368920	33.4673	21.2942	12.508	8.21143	11.4064	11.4936	8.89417	25.5759	12.4187	
8	174126323	174129646	Zm00026ab368930	11.9761	9.45486	5.83702	4.70199	10.9994	6.82984	5.57336	12.2302	8.90398	
8	174141773	174143318	Zm00026ab368940	0	0.305693	0	0.279367	0	0	1.2808	0	0.103342	
8	174145381	174147005	Zm00026ab368950	331.944	6.59218	0.93943	1.02992	8.28702	1.30138	0.123919	121.136	1.37645	
8	174179600	174186339	Zm00026ab368960	7.32279	7.19302	2.59373	3.30013	6.90163	4.72025	3.38601	5.16733	7.5913	
8	174189318	174194843	Zm00026ab368980	46.5676	33.2899	23.076	7.00002	47.4282	21.093	2.5751	42.7688	17.5278	
8	174268793	174271456	Zm00026ab368990	5.63862	4.55334	3.42899	1.09434	2.09264	1.98456	2.01569	9.68756	2.06905	
8	174271965	174272865	Zm00026ab369000	0.826298	0.174843	0.355259	0.149799	2.29012	0.0690326	0.223494	2.81567	0.354644	
8	174274266	174277399	Zm00026ab369010	12.3668	52.7416	14.0002	40.4218	68.415	58.9039	23.0774	14.051	50.6982	
8	174280697	174286811	Zm00026ab369020	33.1515	6.83977	1.88441	3.21365	6.25138	0.528915	0.0987904	0.163898	16.0877	
8	174346553	174348696	Zm00026ab369030	1.22557	0.0367382	10.91	51.8724	8.15513	4.81573	2.5985	0.818059	4.58287	
8	174403470	174406654	Zm00026ab369040	2.145	2.08973	0.688029	3.96644	3.34154	1.97238	1.90725	2.26172	3.00974	
8	174407085	174411066	Zm00026ab369050	18.8285	12.897	8.97825	14.3578	18.4	11.2854	8.03212	34.9695	18.2958	
8	174414269	174416718	Zm00026ab369060	36.5723	0.0160749	0.0200997	0.110179	1.41845	0.520435	0.027397	5.48419	11.5913	
8	174419263	174426365	Zm00026ab369070	9.35312	5.16204	4.44052	2.41702	3.04767	4.60599	4.7344	11.7246	4.88096	
8	174434446	174440246	Zm00026ab369080	3.92566	90.3761	26.1289	5.98415	73.5794	31.78	2.54559	60.1618	20.6904	
8	174439491	174440206	Zm00026ab369090	5.19899	137.347	40.544	9.38751	120.026	53.5983	4.17173	102.971	33.2476	
8	174446746	174451198	Zm00026ab369100	5.52709	2.52945	1.27175	1.3215	5.94256	2.27674	0.180883	4.53658	4.14397	
8	174463000	174465879	Zm00026ab369110	32.3283	25.1206	9.07087	7.47954	23.4923	11.7054	9.14779	10.7554	15.2417	
8	174493133	174495299	Zm00026ab369120	1.77843	5.17964	6.14702	56.2548	19.9125	8.07976	12.7617	2.775	8.03627	
8	174501641	174502475	Zm00026ab369130	1.78322	2.54695	2.09362	1.6164	1.99425	2.38365	1.12541	4.35104	2.24822	
8	174504462	174507310	Zm00026ab369140	9.3767	36.8537	23.4295	6.72713	39.8848	7.33543	0.541881	7.01374	45.4655	
8	174513702	174515643	Zm00026ab369150	8.59188	17.5623	11.1953	4.5453	12.3587	9.73651	7.63857	7.91869	9.00849	
8	174560748	174564601	Zm00026ab369160	24.2832	26.8551	18.0801	7.38933	14.6904	13.9277	11.2858	25.5013	13.3485	
8	174595772	174598258	Zm00026ab369170	1.72569	5.03575	15.3455	0	0.698673	0.0250094	0	41.8859	0.867251	
8	174610846	174612695	Zm00026ab369180	12.1912	2.83135	1.33093	1.05057	2.2307	0.571553	0.0362825	3.09814	15.3938	
8	174615053	174623004	Zm00026ab369190	17.3589	12.3767	10.9084	10.3637	14.0712	10.9817	13.9698	16.8337	12.7631	
8	174629602	174635146	Zm00026ab369200	0.252733	0.149153	0.506209	0.0778902	0.0913977	0.286034	0.151313	0.163801	0.0576256	
8	174636216	174637489	Zm00026ab369210	0.20625	1.66931	0.309227	0.932282	0.227316	0.292928	0	0.196672	0.250812	
8	174686716	174688251	Zm00026ab369220	0.71279	1.12817	7.21352	1.03687	1.69688	3.42172	2.35978	2.71195	0.62409	
8	174689435	174690621	Zm00026ab369230	0.479629	4.11419	0.414864	1.31899	0.304971	0.628796	0.113096	0.897118	0.201896	
8	174717205	174720222	Zm00026ab369240	163.712	235.087	47.0823	12.4504	15.9649	1.17472	0.266889	96.1185	6.61725	
8	174762193	174764436	Zm00026ab369250	10.1483	6.03738	1.87629	1.63599	4.37175	1.69078	0.29912	3.01476	2.95469	
8	174775932	174777459	Zm00026ab369260	3.03805	33.6615	18.2088	35.6325	101.493	73.9216	16.2974	2.04974	5.95989	
8	174775959	174777243	Zm00026ab369270	3.61256	39.9351	21.633	42.3288	120.404	87.7312	19.3532	2.43735	7.08694	
8	174835422	174844856	Zm00026ab369280	0.0371331	6.82061	0.735925	3.59917	1.0436	2.09635	7.92523	1.37429	4.93186	
8	174851384	174853683	Zm00026ab369290	2.01832	2.26026	0.149874	13.6143	1.448	0.243385	0	0.108939	3.85525	
8	174868385	174871749	Zm00026ab369300	21.3958	44.5565	29.2612	34.8473	33.7365	30.3044	81.3251	54.2166	36.82	
8	175009728	175011949	Zm00026ab369310	0.0394184	1.2407	0.0221622	0.364453	0.586499	0.111968	0.0302082	0.479243	0.359512	
8	175077321	175083096	Zm00026ab369320	12.1388	25.1056	5.31576	8.9216	10.2283	3.81202	1.80125	10.4382	6.23744	
8	175091091	175095686	Zm00026ab369330	5.17407	4.46448	2.86616	3.524	4.63133	4.18174	2.76026	4.21825	5.00575	
8	175176536	175181710	Zm00026ab369340	32.5724	32.0699	15.6678	9.49869	18.1455	12.632	8.79403	18.6044	14.1784	
8	175186815	175189130	Zm00026ab369350	0	0	0.0106313	0	0	0.0939958	0	0.0270466	0	
8	175200426	175206260	Zm00026ab369360	10.455	14.12	6.85285	4.40413	16.6452	9.51896	3.88816	13.3224	7.35175	
8	175207669	175213114	Zm00026ab369370	12.1989	12.1202	5.43442	6.01239	16.1989	8.32586	7.04997	14.2165	9.21168	
8	175212997	175214610	Zm00026ab369380	1.32955	0.683231	0.442406	0.518469	0.919579	0.404636	0.519847	0.912044	0.8414	
8	175233420	175245529	Zm00026ab369390	2.05408	2.53016	2.34836	1.47786	3.50641	2.33693	1.64897	4.77946	2.77053	
8	175248432	175251264	Zm00026ab369400	2.0096	69.1052	25.978	8.80419	190.494	9.90168	3.36442	0.254274	4.32831	
8	175265257	175270919	Zm00026ab369410	223.694	161.373	254.135	9.52386	23.1596	11.3512	5.47601	456.216	22.8027	
8	175322227	175325784	Zm00026ab369420	59.3026	129.385	35.9298	66.3389	54.9715	76.3058	122.766	25.7038	68.1412	
8	175328965	175329970	Zm00026ab369430	0	3.36677	0.0489506	0.160997	1.15149	0.370964	0	0.0622663	0	
8	175344526	175346043	Zm00026ab369440	0	0.311331	0.0648805	1.35147	14.2129	3.23694	0.0884356	0.536442	3.0522	
8	175351156	175352151	Zm00026ab369450	0.0879394	0.316333	0.0494421	0.379431	0	0.312241	1.01088	0	0	
8	175403691	175404910	Zm00026ab369460	0.143586	5.16504	3.57223	0.132756	3.32328	0.0509823	0.440148	18.6893	0.39287	
8	175412138	175416850	Zm00026ab369470	17.3298	15.0414	11.0024	10.9109	10.2156	9.61415	10.7385	15.9889	14.6275	
8	175425651	175427089	Zm00026ab369480	2.61728	0.109474	0.102664	6.43424	0.0503127	0.216117	0.0466453	7.63955	6.88364	
8	175432464	175436706	Zm00026ab369490	7.20435	19.2694	11.4958	9.41571	15.9628	12.9733	14.7755	25.1121	16.7656	
8	175436133	175437712	Zm00026ab369500	3.76959	11.1669	57.6907	28.2752	17.1377	61.5095	75.5979	16.6115	13.3982	
8	175439915	175441507	Zm00026ab369510	0	0	0	0.135562	0.0454489	0	0	0	0	
8	175476421	175478468	Zm00026ab369530	12.1887	18.8263	14.2347	19.9686	14.6709	17.8577	16.4201	17.5563	14.9001	
8	175479615	175489633	Zm00026ab369540	1.84459	1.49373	1.03217	1.19356	1.64759	1.02433	0.824042	5.50186	2.24047	
8	175492803	175493189	Zm00026ab369550	0.113162	2.23885	1.78145	0.697515	0.18708	0.642877	0.52033	3.72279	2.88984	
8	175501893	175503353	Zm00026ab369560	0.239802	8.24868	16.0103	0.665145	8.20137	0.681159	0.137829	12.3479	0.820159	
8	175536324	175538799	Zm00026ab369570	3.4844	15.3334	11.068	54.2602	25.4687	17.3331	1.1657	1.56853	16.7768	
8	175542161	175543246	Zm00026ab369580	1.69368	0.290117	0.589481	1.69022	0	0	0	0	0	
8	175546989	175555345	Zm00026ab369590	0.230576	12.2858	1.10486	1.26942	0.836018	1.60762	0.726887	0.689586	0.783827	
8	175556113	175560699	Zm00026ab369600	11.0654	14.8192	6.65609	7.2266	11.0092	9.81045	8.92627	15.6907	8.11548	
8	175616723	175621241	Zm00026ab369610	26.9023	0.139441	0.817288	13.9957	0.208276	0.0825825	0	3.51388	30.069	
8	175637467	175640966	Zm00026ab369620	11.2362	9.1257	6.08519	4.45784	5.5024	4.92256	3.92188	20.3222	5.05548	
8	175643709	175645416	Zm00026ab369640	4.97424	13.9272	6.11229	11.4107	17.549	6.8644	3.49761	10.4522	17.3985	
8	175705337	175707726	Zm00026ab369650	2.96845	8.60173	9.64282	6.68633	53.6184	27.0264	2.2187	4.19347	1.53751	
8	175713674	175715939	Zm00026ab369680	7.44069	26.9045	20.1454	8.00523	25.7362	21.8628	9.56778	44.7685	8.53125	
8	175719892	175730317	Zm00026ab369690	10.2869	2.80662	3.83053	1.15991	2.18742	4.65921	6.39615	11.923	0.992223	
8	175731244	175734724	Zm00026ab369700	0.528394	1.87809	1.98052	0.589351	2.16306	1.12568	0.655607	2.12339	0.665505	
8	175731437	175731946	Zm00026ab369710	0.601091	1.15834	1.73803	0.899794	1.34863	0.670767	0.592258	0.491294	0.234951	
8	175756753	175758465	Zm00026ab369720	6.238	0	31.2341	8.65126	10.6297	26.8873	38.0675	5.74108	15.4824	
8	175763180	175770589	Zm00026ab369730	2.29312	0.0903533	0.0465196	0.648434	0.0293118	0.0923323	0.235518	0.0549473	4.70569	
8	175847101	175855685	Zm00026ab369740	46.9361	15.7488	12.889	5.71634	11.3723	12.9323	8.0766	32.5093	8.68157	
8	175847150	175849322	Zm00026ab369750	131.764	35.2874	30.0724	13.7888	26.5711	30.0831	19.2286	75.1506	19.4654	
8	175851494	175852343	Zm00026ab369760	0.206088	0.231667	0.144836	0.254059	0.170353	0.548809	0.236903	0.36847	0.234951	
8	175898893	175903053	Zm00026ab369770	9.35657	15.7874	8.05945	0.830379	0.243595	0.0747397	0.0322627	19.2918	1.76623	
8	175926663	175928524	Zm00026ab369780	14.3471	1.62864	1.5736	17.5126	1.61364	2.73913	2.03675	33.3553	44.7039	
8	175950733	175953652	Zm00026ab369790	0	0	0.0168645	0.0554667	0	0	0.0114936	0	0	
8	175955007	175956960	Zm00026ab369800	0.358598	0.201553	0.630045	15.127	0.148209	2.19636	2.98857	0.128229	0.40882	
8	176005850	176008239	Zm00026ab369810	0.952836	4.25143	24.6222	14.9426	17.0852	12.7129	106.427	35.1858	25.1182	
8	176034764	176036755	Zm00026ab369820	0	9.92493	0.741631	2.52051	14.102	2.87262	1.98807	0	0.882247	
8	176039523	176057899	Zm00026ab369830	16.6053	20.94	8.70089	6.54097	14.9867	8.46483	6.4942	24.1329	14.1797	
8	176060578	176061783	Zm00026ab369850	0	2.02469	0.163331	0.223829	0	0	0	0.934924	0	
8	176062454	176065589	Zm00026ab369860	0.307227	0	0	0.0344309	0	0.0198337	0	0.0599234	0	
8	176071464	176072382	Zm00026ab369870	8.43472	0.728529	1.01811	0.29373	1.73319	3.48554	0.730387	1.84035	0.956168	
8	176098097	176099182	Zm00026ab369880	0.403258	1.233	3.78628	0.497124	1.06667	0.286364	0.741686	11.9973	0.809133	
8	176098171	176099201	Zm00026ab369890	0.42477	1.29877	3.96438	0.523643	1.12357	0.301641	0.781252	12.6373	0.852297	
8	176112075	176114098	Zm00026ab369900	2.3801	13.4067	2.62766	3.09415	4.63231	0.614608	0.0331633	2.7699	0.828831	
8	176117086	176118837	Zm00026ab369910	0.0499929	15.9152	0.33729	0.862816	0	0	1.95391	0	0.0455956	
8	176144934	176146409	Zm00026ab369920	98.2987	129.971	57.3516	42.3379	152.943	117.423	83.9487	93.5567	81.8048	
8	176148469	176149965	Zm00026ab369930	0.234035	12.5753	13.7174	0.504894	4.59452	3.44854	2.28674	0.711342	0.533624	
8	176154284	176158182	Zm00026ab369940	24.7105	42.4945	16.3369	19.5998	26.2192	15.5935	16.3804	21.7047	22.6804	
8	176162168	176162566	Zm00026ab369950	0	0	0	0	0	0	0	0	0	
8	176189332	176190224	Zm00026ab369970	0.39233	0	0.0551448	0.120913	0	0	0.0375826	0	0	
8	176192416	176193622	Zm00026ab369980	3.95487	2.02301	67.1347	74.8536	12.1766	88.8659	279.196	1.29743	49.1082	
8	176196177	176198746	Zm00026ab369990	9.20181	7.20241	3.84182	1.76458	5.63424	5.95362	4.15272	8.54292	5.03546	
8	176221149	176242365	Zm00026ab370000	5.51525	5.87493	3.58708	1.13614	1.95699	1.11985	1.40149	5.28322	1.66981	
8	176248110	176250295	Zm00026ab370010	0.280473	3.53117	10.2949	0.172879	0.596158	0.256077	0.0460585	41.908	0.146173	
8	176297043	176298165	Zm00026ab370020	0.974929	1.19237	0.438507	0.721117	0.354586	0.249237	0.119542	1.98016	0.675773	
8	176298903	176299764	Zm00026ab370030	80.5257	28.5096	928.301	115.773	173.021	739.381	434.389	68.4897	73.8598	
8	176306323	176306976	Zm00026ab370050	11.4507	13.73	7.7556	2.18757	8.96698	3.80418	1.95005	15.7079	5.55764	
8	176332237	176336360	Zm00026ab370060	6.35031	7.89769	6.61527	2.09457	6.99598	4.81117	2.76694	11.8323	5.69489	
8	176337845	176342220	Zm00026ab370070	0.0600463	4.86893	4.11307	29.9979	4.50846	20.6807	17.793	0.472376	4.41769	
8	176343060	176344167	Zm00026ab370080	0.237151	0.213268	0.31111	0.267989	0.261372	0.224543	0.18174	0.508808	0.288388	
8	176357220	176358173	Zm00026ab370090	0	0	0	0	0	0	0	0	0	
8	176378584	176379910	Zm00026ab370100	0.132008	0.178071	0.259767	0.244104	0.354635	0.234357	0.252911	0.519246	0.300993	
8	176395363	176452944	Zm00026ab370110	0.0714914	0.00683953	0.0145385	0.0300025	0.00943003	0.0108017	0.0203995	0.0163176	0.0353761	
8	176447112	176448149	Zm00026ab370120	0.168762	0.0758832	0.332091	0.182039	0.348748	0.299607	0.258661	0.482774	0.230877	
8	176463981	176465018	Zm00026ab370130	0	0	0.0474415	0.0260056	0.209249	0	0.193996	0.241387	0.076959	
8	176489265	176491325	Zm00026ab370140	0.212488	0.0382178	0	0.0261949	0	0.0301787	0.0977039	0.121572	0.155038	
8	176510980	176511588	Zm00026ab370150	0	0.388014	0.323444	2.39354	0.118883	1.37878	0.771524	0.102857	0.393515	
8	176512798	176520220	Zm00026ab370160	0.188792	0.244057	0.670036	0.283648	0.312111	0.335166	0.343616	1.04217	0.430465	
8	176521968	176522976	Zm00026ab370170	0.607644	0.624514	99.782	146.5	5.23806	43.1197	212.743	0.869137	4.11689	
8	176574234	176576392	Zm00026ab370180	26.7753	12.9879	10.9026	6.15144	17.5718	13.7706	7.43043	32.8142	12.0621	
8	176582279	176586584	Zm00026ab370190	13.9945	17.8167	8.82304	3.27863	11.1223	10.2701	4.81674	24.141	11.0197	
8	176591862	176593249	Zm00026ab370200	0.283966	0	0	0.077792	0	0.0448115	0.0483592	0	0	
8	176608340	176610644	Zm00026ab370210	0.892976	0.751787	0.448647	0.632393	0.34551	0.539682	0.145602	1.1142	0.415879	
8	176610960	176622270	Zm00026ab370220	1.08023	3.02922	3.13029	3.72534	2.09948	4.1132	1.8871	0.922071	4.63297	
8	176622331	176623734	Zm00026ab370230	23.2694	2.13187	2.94624	1.84573	0.51567	0.53161	0.382465	1.16	5.97419	
8	176631499	176634213	Zm00026ab370240	5.24235	1.18948	1.88634	11.5631	3.70667	0.320728	0.0741686	6.57546	0.882691	
8	176646966	176648131	Zm00026ab370250	0.450708	0	0.844671	50.8854	0.620926	3.57401	2.70563	0	124.655	
8	176648275	176652203	Zm00026ab370260	6.7881	0.0601426	0.275738	0.84506	0.0921354	0.0633223	0.0683356	0.15943	0.599787	
8	176675898	176677277	Zm00026ab370270	0.0634693	0.485158	0.142737	0.27385	0.0262319	0.0450713	0.0972791	0.158869	0.17366	
8	176713574	176716500	Zm00026ab370280	0.059848	0	0.0168242	0.848456	1.28623	0.871245	2.31615	0.256809	0.518547	
8	176721453	176724824	Zm00026ab370290	0.1039	0.537259	0.321286	0.27218	0.300593	0.534921	0.119435	0.0928825	0.615946	
8	176726343	176727865	Zm00026ab370300	1.86907	2.17216	1.26102	4.4842	2.61458	0.510492	0.264436	1.62461	2.49144	
8	176727575	176730257	Zm00026ab370310	9.59775	11.7137	6.29549	22.2752	15.5432	2.19074	1.37598	8.42826	13.1005	
8	176761813	176769552	Zm00026ab370330	81.9521	22.8973	5.48432	36.9997	4.78925	1.51076	1.65638	67.605	51.8107	
8	176769052	176785017	Zm00026ab370340	3.55211	1.46522	0.644624	1.35933	0.453464	0.305811	0.372063	2.23238	2.15144	
8	176809567	176825212	Zm00026ab370350	2.17486	2.3334	4.1829	1.55103	3.77826	4.11449	4.18068	5.9373	3.0966	
8	176813041	176818918	Zm00026ab370360	3.1739	3.02846	9.01444	2.5212	8.50497	9.56572	10.146	12.447	5.22545	
8	176827927	176830462	Zm00026ab370370	33.467	12.9207	5.00987	17.6375	13.5607	9.18505	6.96106	17.7225	15.8759	
8	176829586	176833510	Zm00026ab370380	13.6012	10.4956	20.4066	18.1632	5.27552	7.76489	4.19837	8.41849	10.0338	
8	176835452	176839208	Zm00026ab370390	16.2843	32.3286	26.8832	22.1368	18.5384	16.9444	6.55683	9.42016	22.8998	
8	176917307	176932428	Zm00026ab370420	8.15523	7.04224	3.36719	3.08817	4.36641	4.08843	3.31352	5.57554	4.64341	
8	176973991	176980061	Zm00026ab370430	14.4344	7.07747	5.16696	12.9567	0.745347	0.276619	0.232182	10.5862	4.03299	
8	177051501	177059288	Zm00026ab370440	13.6082	10.5639	9.01358	2.1767	11.5321	4.20885	1.75822	14.5179	7.54934	
8	177060138	177060517	Zm00026ab370450	0	0	0	0.923473	0	0	0	0	0	
8	177102225	177104147	Zm00026ab370470	6.42218	10.4244	10.5761	72.1239	75.1673	59.0448	19.7389	42.2323	41.3334	
8	177124829	177126844	Zm00026ab370480	0.0434462	0.195354	0.122134	0.160677	0.215476	0.0617047	0.0332949	0.90107	0.33681	
8	177127567	177128845	Zm00026ab370490	2.73925	2.34022	1.07806	0.168843	0	0	0	4.11396	0.437204	
8	177154492	177156790	Zm00026ab370500	0.190491	2.74091	1.07099	7.87858	1.60609	3.47651	4.02911	0.735658	7.00153	
8	177346243	177359305	Zm00026ab370510	5.04217	5.47503	2.30521	2.76489	4.65559	2.9735	2.29428	5.17164	4.11556	
8	177413845	177417727	Zm00026ab370520	181.829	94.1327	35.4273	0.820312	30.364	7.34431	6.40456	20.4229	6.80954	
8	177422163	177425344	Zm00026ab370530	0.467941	24.2093	7.77664	0.322365	122.832	140.66	0.147661	0.472457	3.6653	
8	177433191	177434947	Zm00026ab370540	0	0	0	0	0	0	0	0	0.0454658	
8	177456132	177467812	Zm00026ab370550	0.164963	0.209038	0.105394	0.027731	0.123962	0.0532475	0	0.158195	0.0820651	
8	177478100	177496440	Zm00026ab370560	0.0907347	0.105217	0.30474	0.338508	0.134213	5.49547	2.0165	0.143442	0.583632	
8	177513198	177525555	Zm00026ab370570	3.41973	4.96515	1.82305	5.4739	4.51109	3.4124	4.66567	6.01157	3.90432	
8	177528712	177532073	Zm00026ab370580	0.0651306	0.175714	0.205063	0.0802909	0.0753718	0.47176	0.0998254	0.968851	0.0950428	
8	177531629	177532513	Zm00026ab370590	0	1.24603	1.72494	0.061003	0.286328	3.16263	0.985982	6.01626	0.541583	
8	177539931	177541633	Zm00026ab370600	77.7128	7.56217	28.1933	4.69182	75.1209	34.6784	37.7195	111.965	103.384	
8	177562050	177563737	Zm00026ab370610	52.2516	23.0048	38.1731	6.10879	64.5939	30.9702	11.8697	31.32	43.5384	
8	177567648	177569332	Zm00026ab370620	0.727731	1.00504	3.36089	3.34819	0.343739	0.203021	0.557695	3.66174	29.82	
8	177572658	177575275	Zm00026ab370640	25.1254	0	0.131669	0.164974	0	0.0712739	1.02556	0.191413	0.122053	
8	177576691	177580364	Zm00026ab370650	169.609	23.465	95.3053	227.456	170.822	60.6578	93.6044	309.108	90.1353	
8	177651193	177655093	Zm00026ab370660	36.0813	34.0529	22.9306	16.4482	38.1951	26.6029	11.6144	30.4529	25.7917	
8	177681377	177682151	Zm00026ab370670	553.949	733.395	1198.1	12.5391	58.1069	26.0029	23.0382	1380.42	44.1163	
8	177686468	177691711	Zm00026ab370680	28.7616	23.965	14.0671	5.96088	7.73151	8.97867	7.69273	22.1103	12.0648	
8	177706032	177709252	Zm00026ab370690	8.64727	0.70917	2.69078	1.01405	4.81018	11.0262	0.343844	13.3992	3.18691	
8	177729273	177729917	Zm00026ab370700	0.271589	1.28225	1.06887	201.721	0.224496	1.25361	0	0.194232	3.34396	
8	177732153	177736026	Zm00026ab370710	39.0233	87.286	57.6657	61.2064	115.412	57.2453	76.6348	61.4757	64.7172	
8	177742757	177743822	Zm00026ab370720	0	0.36945	0.138586	8.4324	0.0679175	0.0583474	0.0629668	0	0.0749376	
8	177746449	177750382	Zm00026ab370730	0.144718	0.380419	1.15788	0.178403	5.0242	0.0948628	0.0255933	0.254763	0.111683	
8	177754234	177754850	Zm00026ab370740	0.212936	0.191491	1.15728	0.393751	15.5478	0.604846	0.435155	0.253808	0.971031	
8	177759811	177761164	Zm00026ab370750	4.20472	12.7982	8.49228	7.03753	41.0124	34.7052	38.0725	9.27571	10.4722	
8	177760126	177764740	Zm00026ab370760	13.2093	21.4369	9.31	6.84935	69.8194	24.9804	13.6209	19.1992	16.1152	
8	177767344	177769833	Zm00026ab370770	0	0	0	0	0	0	0	0	0	
8	177776345	177777865	Zm00026ab370780	0.403099	3.52146	0.582773	0.177474	0.0952006	0	0.551632	0.205917	3.41382	
8	177838522	177839688	Zm00026ab370790	0	0	0	0	0	0	0	0	0	
8	177869803	177871632	Zm00026ab370800	96.4421	97.2964	36.7987	24.8402	135.424	52.0019	25.1985	35.804	99.9417	
8	177889074	177891815	Zm00026ab370810	0	0.258534	3.99594	2.66788	39.3553	9.37966	3.3292	0.114223	60.7429	
8	177894168	177899532	Zm00026ab370820	45.1897	54.388	72.4346	10.7975	25.1545	19.1928	12.7614	113.242	21.8581	
8	177910254	177911091	Zm00026ab370830	0.679379	0.0939938	0.352585	5.83041	0.518377	0.222667	0	0.373747	4.1467	
8	177997217	178000553	Zm00026ab370840	0	0	0	16.4131	0.0216961	0	0	0	20.0726	
8	178037241	178043261	Zm00026ab370850	0	0.032705	0.0245363	0.0224164	0.0120246	0	0.0111481	0	0	
8	178063979	178064674	Zm00026ab370860	0.251689	0	0.459897	0.542979	0.208046	0.312779	1.88059	0.27	0.459101	
8	178089217	178089763	Zm00026ab370870	0	1.00798	0.180052	3.01028	0.926509	9.32407	25.217	0.114515	0.365098	
8	178089226	178089842	Zm00026ab370880	0	0.893627	0.159625	2.66876	0.821394	8.26623	22.4105	0.101523	0.388412	
8	178096867	178105369	Zm00026ab370890	0.772559	0	0.0173742	0.361907	0.187322	0.109723	0.0670989	0.508309	0.770369	
8	178226248	178238037	Zm00026ab370900	19.6348	25.6209	7.81268	9.13989	23.0464	8.69142	7.71141	10.772	14.0626	
