Chr	Start	End	gene	root	shoot	anther	base	middle	tip	ear	tassel		
8	139545314	139546679	Zm00024ab364090	0	0.769994	2.31213	3.49483	0.768006	8.64015	0.189927	17.045		
8	139692276	139694714	Zm00024ab364100	0	0.937493	0.128576	0.485959	0.358445	0.234147	0.319114	0.300559		
8	139694730	139698497	Zm00024ab364110	0	1.41392	0.820373	0.786394	0.603248	0.165997	3.98203	2.28828		
8	139702398	139706022	Zm00024ab364120	0	19.1628	13.2236	40.671	25.5802	11.8681	32.3375	25.1336		
8	139751272	139755871	Zm00024ab364130	0	37.1663	10.0312	91.3847	55.2422	18.782	136.911	38.52		
8	139756336	139758873	Zm00024ab364150	0	207.348	61.4625	142.241	70.7182	62.0396	373.673	111.628		
8	139865924	139881099	Zm00024ab364160	0	7.51083	6.17558	12.8215	8.46633	4.90276	24.3211	12.1266		
8	139935095	139938153	Zm00024ab364170	0	0.40364	0.28558	1.15163	4.23929	0.400051	0.607819	0.947155		
8	139977883	139981830	Zm00024ab364180	0	16.0024	13.7303	53.2383	57.7	15.588	6.53857	52.0434		
8	139981981	139985830	Zm00024ab364190	0	3.68817	5.15485	9.91987	6.21434	3.32692	15.9819	10.6537		
8	140150651	140173102	Zm00024ab364200	0	0.928795	0.605587	0.636419	0.488029	0.62015	2.24558	1.06969		
8	140230917	140239840	Zm00024ab364210	0	32.9581	3.38858	3.61556	11.7265	18.3481	3.83752	7.06449		
8	140323839	140342064	Zm00024ab364220	0	1.84294	1.21425	3.45025	3.09227	2.03221	9.11489	3.25214		
8	140536967	140546281	Zm00024ab364230	0	1.02606	0.500177	1.435	0.794627	0.423318	2.10746	0.891901		
8	140546323	140547204	Zm00024ab364240	0	0.103698	0	0	0	0.554991	0.0980499	0		
8	140561956	140563613	Zm00024ab364250	0	1.32394	0.216162	1.0723	0.6679	0.295236	0.625911	1.38957		
8	140585135	140586389	Zm00024ab364260	0	202.455	22.4533	23.6106	170.809	192.269	18.7431	32.7661		
8	140696493	140701554	Zm00024ab364270	0	13.497	7.44298	26.6147	25.3765	10.8037	42.8641	21.7501		
8	140703365	140704266	Zm00024ab364280	0	0	0	0	0	1.14567	0	0		
8	140776027	140778374	Zm00024ab364310	0	0.0194765	0.114479	0	0	0	0	0.0594682		
8	140781981	140784982	Zm00024ab364320	0	0.0152335	0.0596929	0	0.0194148	1.61247	0.0288075	0.232564		
8	140798359	140802992	Zm00024ab364340	0	0.00493428	0	0.0568385	0.0503091	1.44365	0	0.180791		
8	140827124	140852818	Zm00024ab364350	0	2.66519	1.93355	2.88683	2.63232	1.80345	7.93448	3.20617		
8	140893457	140908591	Zm00024ab364360	0	13.887	9.58742	14.6748	14.4909	9.25711	20.3872	13.5387		
8	140970128	140975712	Zm00024ab364370	0	4.0122	2.96792	3.51343	3.80901	2.71702	8.36154	6.56279		
8	141024049	141027211	Zm00024ab364380	0	91.498	48.0925	110.2	83.5366	48.9812	145.277	100.331		
8	141048246	141049183	Zm00024ab364390	0	0.731305	1.88655	0	0.497084	0.811778	0.0921961	1.04202		
8	141133049	141136613	Zm00024ab364400	0	0.0256555	0	0	0.0163487	0.0152564	0.0727742	0.0391672		
8	141158940	141162944	Zm00024ab364410	0	17.2818	6.91288	10.6868	21.0358	16.9754	18.57	13.353		
8	141224340	141228716	Zm00024ab364420	0	21.7319	20.2248	20.881	15.8458	11.2953	39.5848	19.9701		
8	141230087	141232703	Zm00024ab364430	0	13.3768	6.1028	22.7962	14.877	7.5858	24.2719	19.5815		
8	141242322	141242838	Zm00024ab364450	0	0	0	0	0	0	1.58909	0		
8	141257277	141258676	Zm00024ab364460	0	0.032665	0	0	0.0416308	0	0	0.947498		
8	141289212	141291504	Zm00024ab364470	0	3.11122	2.40311	4.10649	6.25279	8.49163	15.4253	4.26262		
8	141414792	141425056	Zm00024ab364480	0	0.00222752	0.0218215	0	0.00283892	0	0	0.020404		
8	141447154	141454460	Zm00024ab364490	0	6.54953	8.7306	23.0065	18.0784	10.5734	14.0129	24.6031		
8	141461337	141461594	Zm00024ab364510	0	75.9523	48.0987	387.3	445.482	42.2675	210.502	98.3642		
8	141474802	141500088	Zm00024ab364520	0	4.75991	3.4299	6.56469	5.33922	2.89077	9.02522	5.55223		
8	141685815	141691960	Zm00024ab364530	0	19.3385	5.31384	7.08186	8.25029	8.32297	6.65555	13.1146		
8	141756928	141760223	Zm00024ab364540	0	19.5425	42.4005	41.2645	20.972	10.924	26.2116	43.3488		
8	141820700	141826169	Zm00024ab364550	0	18.6811	14.1237	22.9804	21.8855	15.8792	41.6511	31.3468		
8	141865470	141866670	Zm00024ab364560	0	1.92291	0	0.219309	0.145586	0.0452865	0	0.174394		
8	141867519	141868296	Zm00024ab364570	0	4.02644	1.18045	1.10028	0.824054	1.50304	3.77933	1.30119		
8	141870364	141870831	Zm00024ab364580	0	0	0	0	0	0	0	0		
8	141884440	141886183	Zm00024ab364590	0	301.145	359.218	152.367	263.544	1333.91	0.545459	277.061		
8	142006512	142013943	Zm00024ab364600	0	8.99605	2.63119	5.74127	4.30536	4.32508	14.9234	6.04029		
8	142134923	142137122	Zm00024ab364610	0	5.99699	0.509085	1.16729	16.1603	7.44142	4.55985	1.55498		
8	142217663	142246334	Zm00024ab364620	0	5.7363	3.76402	10.1118	8.09239	5.53053	10.9548	9.0995		
8	142329097	142331860	Zm00024ab364630	0	5.99763	4.18982	14.1986	21.7296	6.58219	21.182	9.6489		
8	142346412	142347193	Zm00024ab364640	0	29.2982	16.5563	5.38905	7.41581	86.2436	0	25.7121		
8	142394069	142395265	Zm00024ab364650	0	0.0382046	2.28302	0	0	0	0	78.7394		
8	142395472	142397305	Zm00024ab364660	0	0.0249351	9.2457	0.0359037	0	0.044484	0	2.83602		
8	142493390	142498249	Zm00024ab364680	0	34.9663	9.20878	13.9689	14.0551	9.18236	30.1167	16.8434		
8	142500463	142505223	Zm00024ab364690	0	2.82396	7.94648	5.878	2.87682	1.04529	17.9099	9.1797		
8	142551936	142554138	Zm00024ab364700	0	0.103792	0.0406714	0.11956	0.264562	0.172821	0.314044	0.190147		
8	142565234	142570687	Zm00024ab364710	0	10.6655	24.4656	18.3513	16.2111	5.89365	11.0201	22.0814		
8	142573225	142574391	Zm00024ab364720	0	0.0391867	5.29763	0	0.149828	0.419453	0.0741045	1.1965		
8	142659082	142664906	Zm00024ab364730	0	7.79585	11.2133	56.2953	41.8037	17.1291	7.54937	18.176		
8	142673450	142677206	Zm00024ab364740	0	18.7147	37.4601	31.7319	34.2609	15.6855	49.4895	38.1877		
8	142675637	142677058	Zm00024ab364750	0	17.2536	33.1271	24.2181	28.8546	9.38996	47.1626	34.1714		
8	142678568	142681486	Zm00024ab364760	0	1.04967	0.0767377	0.38349	0.139768	0.093164	1.86647	1.14805		
8	142709608	142713256	Zm00024ab364770	0	16.7434	5.46335	15.0859	8.4893	5.36588	47.6007	9.94906		
8	142820037	142825268	Zm00024ab364780	0	4.52764	4.01158	15.864	14.5374	2.97311	17.2646	18.0277		
8	143027601	143030280	Zm00024ab364790	0	18.2582	8.12409	17.8992	6.29588	4.50537	36.8185	17.8447		
8	143035482	143037098	Zm00024ab364800	0	5.65627	9.30899	72.5869	5.37055	4.35584	254.947	8.85108		
8	143101916	143106045	Zm00024ab364810	0	51.7214	8.79719	5.75567	26.1851	40.884	7.00425	18.7894		
8	143106117	143109089	Zm00024ab364820	0	0.753722	638.133	1.17387	1.04882	0.686038	2.61796	24.81		
8	143125286	143126025	Zm00024ab364830	0	2.96633	0.423779	0.88983	1.26017	0.808487	2.10357	1.0378		
8	143127505	143131203	Zm00024ab364840	0	4.77214	0.363337	4.18333	0.992656	1.20571	52.5683	2.24603		
8	143138377	143139424	Zm00024ab364850	0	0.785455	0.512971	1.38229	1.33473	3.42527	2.10424	1.23243		
8	143139646	143145979	Zm00024ab364860	0	0.166058	0.120239	0.249501	0.17023	0.725589	0.587092	0.253514		
8	143180112	143182931	Zm00024ab364870	0	2.6271	3.9557	3.8878	3.04849	2.14085	0.398667	3.40413		
8	143264962	143272468	Zm00024ab364880	0	30.1086	26.1296	39.8795	27.8411	17.2144	61.5279	36.7492		
8	143382703	143383965	Zm00024ab364900	0	17.8687	1.06412	40.9526	27.0419	11.5841	13.5574	5.44484		
8	143481648	143489333	Zm00024ab364910	0	13.6312	9.73978	15.0654	14.2523	6.13523	25.3274	19.6839		
8	143653501	143675867	Zm00024ab364920	0	2.66612	3.33287	6.41782	5.08775	3.05539	6.4975	4.81471		
8	143766811	143771741	Zm00024ab364930	0	3.02338	5.67375	12.833	8.17334	2.44315	9.97913	7.63144		
8	143914065	143916053	Zm00024ab364950	0	11.6339	6.9598	8.70682	5.64077	3.89666	28.7397	11.829		
8	143952055	143953769	Zm00024ab364960	0	14.4259	8.2546	123.19	46.3376	18.8538	2.21873	20.5783		
8	143996867	144000202	Zm00024ab364970	0	22.605	25.4817	56.0571	72.6267	35.6317	61.0752	55.8776		
8	144042932	144044726	Zm00024ab364980	0	5.04441	5.71537	6.05283	1.3962	0.999911	17.7537	17.9304		
8	144051457	144054310	Zm00024ab364990	0	7.35476	2.64496	0.0461439	0.122529	6.09829	0.0303013	3.00887		
8	144052059	144054207	Zm00024ab365000	0	8.83124	3.03319	0.0612819	0.149166	7.58006	0.040242	3.39494		
8	144061556	144062420	Zm00024ab365010	0	0.211473	0.440226	0.152248	0.269517	0.408704	0	0.524626		
8	144068467	144072881	Zm00024ab365020	0	12.844	6.30136	13.7213	11.3002	9.16546	14.9651	13.9157		
8	144286644	144303616	Zm00024ab365030	0	12.7914	6.24495	14.0439	11.009	5.76961	35.4622	12.1035		
8	144317729	144318527	Zm00024ab365050	0	231.287	36.5012	244.6	80.1666	41.5236	682.965	93.5826		
8	144353622	144354836	Zm00024ab365060	0	0	0.18436	0.0541954	0.0959392	0	0	0.0574614		
8	144401815	144405562	Zm00024ab365070	0	3.17847	1.31482	10.9453	5.61371	3.35941	2.13431	7.07842		
8	144424303	144426178	Zm00024ab365080	0	0.341276	0.167162	0.789748	1.22718	0.159456	1.03721	1.09785		
8	144428944	144430285	Zm00024ab365090	0	9.64371	0.417283	34.1258	15.8302	7.45723	3.64092	0.988448		
8	144431449	144434304	Zm00024ab365100	0	20.8479	25.6389	41.5581	9.06082	4.59908	25.9046	70.8423		
8	144496374	144503057	Zm00024ab365110	0	15.3018	9.30642	15.324	10.5379	6.07036	17.6932	14.1793		
8	144536255	144540204	Zm00024ab365120	0	7.46746	2.71632	12.636	9.63515	4.50259	23.1197	8.18345		
8	144570259	144574084	Zm00024ab365130	0	1.51201	4.20361	2.28039	6.05529	0.462009	5.82033	0.948879		
8	144730431	144738883	Zm00024ab365150	0	3.34339	4.07557	6.52009	4.90921	2.74423	6.32256	12.3559		
8	144794864	144797381	Zm00024ab365160	0	18.2161	5.23076	46.509	22.9614	7.30084	37.5559	20.3375		
8	144801563	144802788	Zm00024ab365170	0	91.7043	7.21688	5.5589	21.3689	62.197	9.9459	13.7809		
8	144848211	144852922	Zm00024ab365180	0	12.4178	7.5775	16.6295	21.8685	15.5365	48.076	21.9655		
8	144858850	144863848	Zm00024ab365190	0	0.027444	0.183715	0	0	0	0	0.30725		
8	144865007	144865207	Zm00024ab365200	0	0	0	0	0	0	0	0		
8	144884763	144885880	Zm00024ab365210	0	0.143165	0.18032	0	0	0.0243243	0	0.0624469		
8	144929721	144932895	Zm00024ab365220	0	25.7173	3.41464	19.8372	9.20597	6.04704	57.1449	19.7023		
8	145006619	145007117	Zm00024ab365230	0	0	0	0	0	2.8884	0	0		
8	145095749	145100543	Zm00024ab365250	0	3.25696	4.85367	7.38809	8.16814	2.32529	6.89856	10.8181		
8	145128363	145129901	Zm00024ab365260	0	1.42631	295.942	0.128358	0	0.0353406	2.80962	3444.33		
8	145153012	145154785	Zm00024ab365270	0	1.54671	10.2276	0.222708	0.361395	1.31834	0.974972	13.4594		
8	145203007	145204164	Zm00024ab365280	0	0	0.038687	0.056863	0	0	0	22.5484		
8	145237261	145246518	Zm00024ab365290	0	6.59685	8.19727	8.96885	10.2049	6.10688	18.7569	12.8878		
8	145318195	145319470	Zm00024ab365300	0	8.17136	0.52664	34.9879	71.2323	13.4268	0	1.86029		
8	145397171	145398257	Zm00024ab365310	0	43.0594	61.2644	17.628	29.4901	39.9788	13.9227	163.171		
8	145403300	145406683	Zm00024ab365320	0	1.97978	3.82596	3.58036	3.18628	1.84833	7.99889	16.7215		
8	145450058	145452589	Zm00024ab365330	0	0.0180612	72.0649	0	0	0.0107403	0	67.1134		
8	145453581	145456309	Zm00024ab365350	0	58.7095	16.8265	74.6665	30.2628	21.9231	55.5988	69.2784		
8	145499892	145507488	Zm00024ab365360	0	13.3936	9.26124	19.8097	11.7916	12.9547	24.4744	16.8037		
8	145587867	145591178	Zm00024ab365370	0	22.0646	15.481	18.2611	16.3745	9.4015	78.0983	32.5891		
8	145593160	145594817	Zm00024ab365380	0	1.03432	1.4726	4.13036	1.51156	1.08253	3.88586	2.08436		
8	145635595	145636851	Zm00024ab365390	0	3301.59	105.191	10.9746	99.5264	2324.82	9.35662	695.768		
8	145642818	145645540	Zm00024ab365400	0	21.7151	4.29404	30.7836	23.9725	11.5649	20.2305	14.9605		
8	145741404	145743585	Zm00024ab365410	0	0	0	0	0	0.0249263	0	0		
8	145746207	145751312	Zm00024ab365420	0	14.0435	3.18054	14.3404	14.0229	7.79727	35.1695	17.1326		
8	145807411	145809084	Zm00024ab365430	0	41.278	2.98396	28.0264	188.654	10.1695	7.92991	7.27767		
8	145836334	145841404	Zm00024ab365440	0	14.7807	5.74239	16.1145	13.4473	8.19966	32.8968	14.5386		
8	145867374	145870232	Zm00024ab365450	0	0.479863	1.42594	0.253348	0	0.0190238	0	41.3546		
8	145900695	145901009	Zm00024ab365460	0	0	0	0	0	0	0	0		
8	145916383	145916721	Zm00024ab365470	0	0	0.132152	0	0	0	0	0		
8	145924037	145927177	Zm00024ab365480	0	26.2942	5.75504	12.3267	12.7384	9.76615	16.7398	6.26807		
8	145930133	145931457	Zm00024ab365490	0	6.00542	12.1043	13.8901	8.77545	5.43891	8.68063	22.2356		
8	145975683	145976473	Zm00024ab365500	0	0.693769	0	0.166492	0.147366	0	0.10933	0.264787		
8	145978532	145986105	Zm00024ab365510	0	0.0392462	0.0236596	0.0782449	0.115427	0.0215431	0.034254	0.0368712		
8	146082574	146087116	Zm00024ab365520	0	10.2625	8.90468	6.95724	6.99192	4.95644	14.9051	9.51263		
8	146098535	146109216	Zm00024ab365530	0	12.2033	10.1556	21.905	22.3704	9.93383	40.1109	19.7088		
8	146143346	146146070	Zm00024ab365540	0	7.20787	0.846669	0.918239	4.16002	5.36905	0.333226	2.42113		
8	146146827	146154883	Zm00024ab365550	0	3.86814	2.22969	8.2299	10.1093	1.59988	8.60292	15.892		
8	146238765	146239295	Zm00024ab365560	0	0	0	0	0	0.102428	0	0		
8	146241386	146241868	Zm00024ab365570	0	0	0	0	0	0	0	0		
8	146249593	146253759	Zm00024ab365580	0	22.7173	8.7137	28.7756	14.6792	9.34548	27.3635	23.9002		
8	146286204	146293718	Zm00024ab365590	0	0.200814	4.03583	0.0438106	0.0930668	0.0651367	0.724982	2.61983		
8	146311303	146312243	Zm00024ab365600	0	0.291589	0	0.489832	0.650343	0	0.735218	0.816123		
8	146312304	146318450	Zm00024ab365610	0	0.133912	0.0364401	0.235667	0.232298	0.0442404	0.393922	0.363446		
8	146363054	146366268	Zm00024ab365620	0	0.0426727	0	0	0	0.0507519	0	0		
8	146366372	146368035	Zm00024ab365630	0	0	0	0	0	0	0	0		
8	146369743	146373712	Zm00024ab365640	0	0.0575956	0.101561	0.0497587	0.0440426	0.0685001	0.0653501	0.087929		
8	146376472	146376946	Zm00024ab365650	0	5.29516	3.15954	8.31757	7.60748	5.20991	7.82871	5.9527		
8	146377012	146377991	Zm00024ab365660	0	13.0193	9.66846	27.3132	27.506	8.51911	31.5034	19.3418		
8	146379883	146381870	Zm00024ab365670	0	0.690105	1.05914	1.22553	1.0994	0.21887	2.69706	1.40474		
8	146382950	146383384	Zm00024ab365680	0	0.315386	0.308962	1.1353	0.803905	0.187549	1.19283	0.320991		
8	146425840	146434793	Zm00024ab365690	0	18.0007	11.8353	35.0306	16.3901	9.46069	24.0201	25.2822		
8	146489369	146491169	Zm00024ab365700	0	0.736367	0.0248748	0.438739	0.194169	0	0	0		
8	146494370	146494657	Zm00024ab365710	0	0	12.0554	0	0	0	0	0.121208		
8	146497293	146501179	Zm00024ab365720	0	11.1063	3.87256	35.2615	16.4488	6.42259	13.7718	15.1414		
8	146534457	146536470	Zm00024ab365730	0	0.181652	0.556101	0.261559	0.0868169	0.0810166	2.70518	1.97591		
8	146602724	146604391	Zm00024ab365740	0	0.0274166	0.268582	0	0	0.13043	0	2.13465		
8	146627212	146629193	Zm00024ab365770	0	0	0.0452063	0.132891	0.0882186	0.0823246	0.283612	0.246574		
8	146670873	146675630	Zm00024ab365780	0	6.44923	3.14482	7.54242	7.60693	4.79534	16.9852	7.70349		
8	146802579	146806377	Zm00024ab365790	0	47.7232	30.0471	44.9527	18.5021	14.5171	51.0594	72.5447		
8	146885011	146885751	Zm00024ab365800	0	0.864012	0.181374	6.53142	5.07322	0.220199	2.5092	2.11991		
8	146889723	146891822	Zm00024ab365810	0	20.8185	16.7465	43.1144	38.9942	39.2379	44.9284	42.1553		
8	146963739	146968930	Zm00024ab365820	0	10.1115	2.76977	1.81359	3.6876	1.15231	6.6459	4.06092		
8	147015626	147019295	Zm00024ab365830	0	3.73199	1.47704	12.3711	4.78811	3.06031	7.32841	6.44891		
8	147019868	147023587	Zm00024ab365840	0	29.9587	6.5453	31.8262	19.271	10.3807	86.294	26.1902		
8	147078325	147078970	Zm00024ab365850	0	0	2.53124	0	0	0	0	0.756516		
8	147097443	147097739	Zm00024ab365860	0	0	1.05588	0	0	0	0	0.235069		
8	147231479	147231772	Zm00024ab365870	0	0	1.37141	0.223971	0.396484	0	0	0.237468		
8	147237925	147238795	Zm00024ab365880	0	9.3457	0.0771518	22.3775	22.1489	0	0.297864	0.801557		
8	147240971	147250500	Zm00024ab365890	0	8.01851	5.05581	10.2744	7.57741	3.41002	19.365	12.0767		
8	147381781	147383548	Zm00024ab365900	0	25.3486	12.6569	108.753	59.4863	20.3652	27.9788	37.0599		
8	147384361	147389625	Zm00024ab365910	0	11.7476	2.32719	31.2165	14.0311	9.66401	15.8752	7.66447		
8	147401352	147401633	Zm00024ab365920	0	0	0	0	0	0	0	0		
8	147424310	147424522	Zm00024ab365930	0	0	0	0	0	0	0	0		
8	147426182	147428444	Zm00024ab365940	0	1.15186	0.178169	2.09501	5.07369	0.841193	0.152859	0.33936		
8	147720387	147729544	Zm00024ab365970	0	8.60139	40.6732	20.1899	19.9071	6.53881	19.703	24.1625		
8	147801696	147802358	Zm00024ab365980	0	0.0689758	0	0.0993174	0	0	0	0		
8	147817787	147822097	Zm00024ab365990	0	34.8366	2.46288	81.1904	26.2145	5.88553	50.9431	11.2877		
8	147900370	147905581	Zm00024ab366000	0	24.1684	27.4668	33.9849	27.6151	16.0287	33.2679	31.8068		
8	147914164	147915944	Zm00024ab366010	0	0.462188	0.0754624	0.0369722	0.0327249	0.0610771	0.534127	0.0392002		
8	147953656	147962939	Zm00024ab366020	0	13.4769	4.62761	14.8057	15.4685	6.67854	25.835	12.2538		
8	148149089	148155621	Zm00024ab366030	0	24.7975	3.02412	9.97841	5.37064	8.42103	34.0069	13.3048		
8	148156806	148158560	Zm00024ab366040	0	0.41692	0.510536	0.11256	0.132839	0.433873	1.97105	0.755839		
8	148162210	148162479	Zm00024ab366050	0	0	0	0	0	0	0	0.258576		
8	148393664	148409243	Zm00024ab366080	0	2.8369	1.03229	2.60769	1.70959	0.918122	14.071	3.15918		
8	148453831	148457062	Zm00024ab366090	0	62.9791	9.0999	21.0867	36.9228	35.5919	13.5125	13.5441		
8	148460510	148464252	Zm00024ab366100	0	0.256572	0.203471	0.140737	0.311424	0.0871853	0.161731	0.158545		
8	148487120	148490034	Zm00024ab366110	0	13.3585	40.3964	8.57259	24.7828	37.2141	17.8448	47.9129		
8	148599844	148607751	Zm00024ab366120	0	4.27354	1.37095	2.92683	1.84254	0.770306	8.48615	2.71034		
8	148670969	148674513	Zm00024ab366130	0	3.05088	0.537088	6.5383	3.07445	1.18137	3.3543	1.01425		
8	148674698	148690286	Zm00024ab366140	0	10.3129	2.63383	6.21768	6.7671	5.49159	9.13396	4.83008		
8	148722081	148725403	Zm00024ab366150	0	63.2499	32.7941	101.793	51.7322	18.9535	32.9733	40.3388		
8	148773060	148779799	Zm00024ab366160	0	2.91416	3.46963	9.3007	4.83386	2.71139	9.34086	10.55		
8	148819401	148824524	Zm00024ab366170	0	23.865	17.4993	40.0238	33.0885	9.70704	87.2226	37.8713		
8	148839877	148843510	Zm00024ab366180	0	0.459323	0.40682	1.15967	1.15476	0.583703	1.52304	1.36404		
8	148843983	148848543	Zm00024ab366190	0	1.77469	3.29047	1.93457	2.53016	2.6652	3.54566	6.58205		
8	148886217	148889704	Zm00024ab366200	0	0.222886	1.47705	0.0755131	0.167096	0.358644	0.223142	5.28421		
8	149011135	149025399	Zm00024ab366210	0	1.88662	0.917031	4.00901	2.74153	1.30778	9.24211	1.83287		
8	149025435	149029657	Zm00024ab366220	0	5.21417	2.20125	7.68714	4.67866	2.20879	21.6968	3.85201		
8	149104597	149109231	Zm00024ab366240	0	126.019	26.3578	22.1622	50.3548	53.732	22.5389	24.0777		
8	149110441	149112074	Zm00024ab366250	0	133.303	31.5845	22.7081	48.9021	54.8884	22.7314	24.8456		
8	149145994	149147129	Zm00024ab366260	0	2.37511	0.749287	3.13007	3.10398	1.05331	10.6577	2.18174		
8	149207042	149211411	Zm00024ab366270	0	78.4699	16.0438	15.4146	35.8634	39.0556	13.4074	14.6341		
8	149212500	149215954	Zm00024ab366280	0	55.5919	6.01649	10.9492	27.7583	32.7673	8.51033	10.1137		
8	149254563	149261570	Zm00024ab366290	0	3.91858	2.08719	7.41347	4.10011	2.12263	16.5235	3.26264		
8	149397845	149402460	Zm00024ab366300	0	115.065	24.7339	20.5345	48.6618	50.6363	20.5802	22.7097		
8	149403067	149407039	Zm00024ab366310	0	97.0329	18.8365	17.6759	41.1268	46.0726	16.1402	16.8345		
8	149480626	149483829	Zm00024ab366320	0	0.0999115	0.167788	0.0822065	0.127335	0.0169754	0.21593	0.196111		
8	149491684	149497932	Zm00024ab366330	0	0.0365906	0.00716907	0.0263432	0.023317	0.026111	0.027678	0.0502753		
8	149523859	149525555	Zm00024ab366340	0	6.0229	1.30676	4.96669	8.60337	4.39087	15.3901	5.49227		
8	149526257	149528146	Zm00024ab366350	0	0	0.331848	0	0	0	0	0		
8	149530073	149538124	Zm00024ab366360	0	23.4419	7.55004	33.2099	15.6638	11.4999	28.193	15.3383		
8	149579047	149581527	Zm00024ab366380	0	0.175108	1.84182	0.199055	3.38282	1.04131	1.11542	0.759783		
8	149591891	149592820	Zm00024ab366390	0	8.62987	6.19004	8.67345	6.64302	3.04111	18.4119	9.5715		
8	149605473	149608044	Zm00024ab366400	0	0	0	0	0	0.771852	0	0.0135722		
8	149618143	149621741	Zm00024ab366410	0	0.609915	0.0684627	0.311032	0.251011	0.0302246	0.901083	0.14549		
8	149624902	149626713	Zm00024ab366430	0	1.46379	0.321409	3.41593	0.707631	0.165088	17.8019	1.34854		
8	149631375	149632377	Zm00024ab366440	0	0.0455941	211.089	0	0	0	0.301775	40.9636		
8	149690347	149703386	Zm00024ab366450	0	6.23891	1.46354	6.75138	3.49743	2.81539	19.1463	2.73052		
8	149703845	149705502	Zm00024ab366460	0	0.220656	0.162121	0.119145	0.562442	0.131216	0.573751	0.336867		
8	149854797	149858783	Zm00024ab366470	0	15.8057	2.21357	12.5848	14.2821	1.90983	80.2982	4.64037		
8	149881197	149883286	Zm00024ab366480	0	1.24721	2.06849	0.252047	0.0278866	0.208188	1.07583	1.95417		
8	149931601	149932699	Zm00024ab366490	0	0	0	0	0	0	0	0		
8	149943107	149944580	Zm00024ab366500	0	0	0	0	0	0	0	0		
8	149944608	149945129	Zm00024ab366510	0	0	0	0	0	0.104194	0	0		
8	150019674	150028816	Zm00024ab366520	0	13.5147	8.23668	27.3638	15.6369	6.91241	33.124	18.2729		
8	150029127	150029933	Zm00024ab366530	0	161.277	70.7521	248.05	96.344	75.6865	237.204	217.579		
8	150029481	150029720	Zm00024ab366540	0	304.682	129.919	443.098	166.957	130.194	479.063	430.239		
8	150064251	150066609	Zm00024ab366550	0	0.47495	7.35897	0.614092	2.43361	0.299728	0.329936	5.40117		
8	150146701	150154190	Zm00024ab366570	0	5.93464	6.95917	5.5034	6.38468	1.74641	2.95579	14.6995		
8	150205329	150206220	Zm00024ab366580	0	9.66399	11.4008	10.7039	11.1731	12.2558	21.2322	12.1316		
8	150219544	150226441	Zm00024ab366590	0	20.2368	21.5814	7.36464	13.4808	21.5412	4.57599	24.817		
8	150321026	150323211	Zm00024ab366610	0	1.33887	0.184444	0.692814	0.373268	0.945465	2.0176	0.574877		
8	150330457	150331588	Zm00024ab366620	0	9.00883	4.59076	5.00254	0.772302	1.60957	10.428	19.5508		
8	150336853	150338491	Zm00024ab366630	0	0.0279017	0.0273334	0	0	0.149329	0.290201	0.0638947		
8	150341882	150343041	Zm00024ab366640	0	0	47.4643	0	0	0	0	9.389		
8	150425279	150427885	Zm00024ab366650	0	6.81491	1.68406	2.48791	0.514197	1.61686	8.16037	1.80765		
8	150518949	150526754	Zm00024ab366660	0	8.06706	5.23407	11.2909	14.4289	8.6468	9.55534	12.0652		
8	150543187	150544729	Zm00024ab366670	0	0.622391	0.159687	1.0242	0.15109	0.281992	0	0.40722		
8	150545363	150551746	Zm00024ab366680	0	19.9715	206.622	57.699	76.67	10.7943	46.166	44.4714		
8	150550724	150551468	Zm00024ab366690	0	10.5887	84.4876	24.4829	33.8355	4.85487	27.1048	30.4565		
8	150561398	150571864	Zm00024ab366700	0	8.57209	10.1438	18.1809	23.4201	7.41245	44.847	21.1641		
8	150564885	150565543	Zm00024ab366710	0	18.91	32.7669	32.2243	36.5706	12.7926	86.8081	39.6222		
8	150578022	150581718	Zm00024ab366730	0	15.1962	4.25941	14.0707	9.78216	2.80993	10.1287	7.93145		
8	150659626	150666639	Zm00024ab366740	0	8.95841	0.0255486	14.4575	1.11348	1.67494	0.64114	0.039815		
8	150671095	150672904	Zm00024ab366760	0	6.29116	0.358891	39.3993	7.27734	3.81625	4.75401	1.15716		
8	150796004	150800355	Zm00024ab366770	0	24.6886	1.44116	45.5727	26.8381	5.88632	36.7719	5.7431		
8	150802839	150803538	Zm00024ab366780	0	0.26132	0.799991	0	0	0	0.247086	0.897629		
8	150806822	150807397	Zm00024ab366800	0	0.238182	0.311108	0	0	0.0944256	0.450417	0.242415		
8	150863504	150864347	Zm00024ab366810	0	0	0	0	0	0	0	0		
8	150867148	150868822	Zm00024ab366820	0	0.218416	0	0.589678	0.139183	0.129884	0	0.458491		
8	150869466	150869952	Zm00024ab366830	0	0.28171	0.0459954	0.13521	0.119678	0.111682	0.976673	0.430076		
8	150960324	150962116	Zm00024ab366850	0	0	2.94832	0.0550871	0	0	0	2.41415		
8	151044020	151044687	Zm00024ab366870	0	0.0684595	0	0.295722	0	0	0.323653	0.104514		
8	151087069	151091641	Zm00024ab366880	0	12.3153	2.5373	12.4769	13.1019	4.07353	24.2439	5.24419		
8	151088074	151088688	Zm00024ab366890	0	1.78462	1.49332	3.53328	6.25477	2.03406	4.14823	4.99494		
8	151093219	151096555	Zm00024ab366900	0	15.6913	14.8884	6.17628	8.5844	9.06214	8.38366	9.62397		
