gene,pan,class,copy
gmap_ID=chr9:29976146-29976367,pan_gene_88263,Dispensable Gene,1
gmap_ID=chr9:37324280-37324603,pan_gene_88268,Core Gene,1
Zm00025ab395080,pan_gene_88270,Dispensable Gene,1
gmap_ID=chr9:42638986-42679501,pan_gene_88273,Dispensable Gene,1
gmap_ID=chr9:47086161-47096406,pan_gene_88278,Dispensable Gene,1
gmap_ID=chr9:47517827-47518144,pan_gene_88279,Core Gene,1
gmap_ID=chr9:48252953-48253228,pan_gene_88280,Dispensable Gene,1
gmap_ID=chr9:48252953-48253228,pan_gene_88281,Dispensable Gene,1
gmap_ID=chr9:48252953-48253228,pan_gene_88282,Dispensable Gene,1
gmap_ID=chr9:48514873-48515395,pan_gene_88283,Dispensable Gene,1
gmap_ID=chr9:49322951-49323430,pan_gene_88284,Dispensable Gene,1
gmap_ID=chr9:55137799-55138113,pan_gene_88289,Dispensable Gene,1
gmap_ID=chr9:60556923-60574881,pan_gene_88290,Dispensable Gene,1
gmap_ID=chr9:67622966-67623319,pan_gene_88293,Core Gene,1
Zm00025ab398290,pan_gene_88294,Dispensable Gene,1
gmap_ID=chr9:76955433-76955756,pan_gene_88297,Dispensable Gene,1
gmap_ID=chr9:86132539-86134069,pan_gene_88323,Dispensable Gene,1
gmap_ID=chr9:91504465-91506475,pan_gene_88325,Core Gene,1
gmap_ID=chr9:91530279-91531283,pan_gene_88326,Dispensable Gene,1
Zm00025ab400330,pan_gene_88327,Dispensable Gene,1
Zm00025ab400340,pan_gene_88328,Dispensable Gene,2
Zm00025ab400360,pan_gene_88329,Dispensable Gene,1
gmap_ID=chr9:94166230-94167626,pan_gene_88330,Core Gene,1
gmap_ID=chr9:94683750-94684178,pan_gene_88332,Dispensable Gene,1
Zm00025ab401590,pan_gene_88338,Dispensable Gene,1
gmap_ID=chr9:104664406-104667881,pan_gene_88344,Dispensable Gene,1
Zm00025ab402510,pan_gene_88348,Dispensable Gene,1
gmap_ID=chr9:108595788-108596279,pan_gene_88352,Dispensable Gene,1
gmap_ID=chr9:108941241-108941574,pan_gene_88353,Core Gene,1
gmap_ID=chr9:113542296-113542901,pan_gene_88360,Dispensable Gene,1
gmap_ID=chr9:115044733-115045463,pan_gene_88362,Core Gene,1
Zm00025ab405100,pan_gene_88376,Dispensable Gene,1
Zm00025ab405110,pan_gene_88377,Dispensable Gene,1
gmap_ID=chr9:120253125-120253498,pan_gene_88379,Dispensable Gene,1
Zm00025ab406130,pan_gene_88381,Dispensable Gene,1
gmap_ID=chr9:123462487-123462708,pan_gene_88382,Near-Core Gene,1
Zm00025ab406970,pan_gene_88384,Dispensable Gene,2
gmap_ID=chr9:127139888-127140397,pan_gene_88385,Dispensable Gene,1
Zm00025ab407850,pan_gene_88392,Near-Core Gene,1
Zm00025ab408550,pan_gene_88396,Dispensable Gene,1
gmap_ID=chr9:139111605-139117445,pan_gene_88410,Near-Core Gene,1
Zm00025ab410830,pan_gene_88411,Dispensable Gene,1
Zm00025ab411340,pan_gene_88413,Dispensable Gene,1
Zm00025ab411400,pan_gene_88415,Dispensable Gene,1
Zm00025ab411720,pan_gene_88419,Core Gene,1
gmap_ID=chr9:146379290-146379589,pan_gene_88422,Dispensable Gene,1
gmap_ID=chr9:146885238-146885547,pan_gene_88424,Core Gene,1
Zm00025ab412880,pan_gene_88428,Dispensable Gene,1
Zm00025ab413050,pan_gene_88429,Core Gene,1
gmap_ID=chr9:150530688-150530945,pan_gene_88437,Dispensable Gene,1
gmap_ID=chr9:151059349-151059654,pan_gene_88438,Near-Core Gene,1
Zm00025ab414850,pan_gene_88441,Dispensable Gene,1
gmap_ID=chr9:153611989-153612579,pan_gene_88442,Dispensable Gene,1
Zm00025ab415010,pan_gene_88443,Dispensable Gene,1
Zm00025ab415440,pan_gene_88445,Dispensable Gene,1
Zm00025ab415470,pan_gene_88446,Dispensable Gene,1
gmap_ID=chr9:156085713-156099403,pan_gene_88448,Dispensable Gene,1
gmap_ID=chr9:161231039-161283283,pan_gene_88454,Dispensable Gene,1
gmap_ID=chr9:162974963-162975281,pan_gene_88460,Core Gene,1
gmap_ID=chr9:163212216-163212519,pan_gene_88461,Core Gene,1
gmap_ID=chr9:163649734-163650262,pan_gene_88465,Dispensable Gene,1
gmap_ID=chr9:164799636-164800326,pan_gene_88471,Core Gene,1
Zm00025ab428310,pan_gene_88520,Near-Core Gene,1
Zm00025ab428520,pan_gene_88522,Core Gene,1
gmap_ID=chr10:59702102-59702476,pan_gene_88525,Core Gene,1
gmap_ID=chr10:65750116-65750556,pan_gene_88541,Core Gene,1
Zm00025ab430480,pan_gene_88544,Dispensable Gene,1
gmap_ID=chr10:68385675-68385944,pan_gene_88548,Dispensable Gene,1
gmap_ID=chr10:77755270-77755673,pan_gene_88560,Core Gene,1
Zm00025ab432940,pan_gene_88563,Core Gene,2
gmap_ID=chr10:82952871-82953199,pan_gene_88565,Core Gene,1
gmap_ID=chr10:89763548-89763973,pan_gene_88570,Dispensable Gene,1
gmap_ID=chr10:91729831-91730121,pan_gene_88573,Dispensable Gene,1
gmap_ID=chr10:95061157-95061747,pan_gene_88575,Near-Core Gene,1
Zm00025ab435540,pan_gene_88582,Dispensable Gene,1
gmap_ID=chr10:96946572-96947104,pan_gene_88583,Dispensable Gene,1
gmap_ID=chr10:96954817-96955131,pan_gene_88584,Dispensable Gene,1
gmap_ID=chr10:100350278-100354389,pan_gene_88592,Dispensable Gene,1
gmap_ID=chr10:100355391-100355659,pan_gene_88593,Dispensable Gene,1
Zm00025ab436890,pan_gene_88597,Core Gene,1
gmap_ID=chr10:108629470-108630000,pan_gene_88599,Dispensable Gene,1
gmap_ID=chr10:113129282-113129584,pan_gene_88603,Core Gene,1
Zm00025ab438910,pan_gene_88606,Dispensable Gene,1
gmap_ID=chr10:117636830-117637048,pan_gene_88607,Dispensable Gene,1
gmap_ID=chr10:118515785-118516138,pan_gene_88608,Core Gene,1
gmap_ID=chr10:120359012-120359266,pan_gene_88610,Near-Core Gene,1
Zm00025ab440430,pan_gene_88612,Dispensable Gene,1
gmap_ID=chr10:125392139-125393481,pan_gene_88615,Dispensable Gene,1
gmap_ID=chr10:125671815-125672135,pan_gene_88622,Core Gene,1
gmap_ID=chr10:126166711-126167236,pan_gene_88623,Near-Core Gene,1
gmap_ID=chr10:127438640-127438936,pan_gene_88624,Core Gene,1
Zm00025ab442780,pan_gene_88627,Core Gene,1
Zm00025ab443670,pan_gene_88629,Dispensable Gene,1
Zm00025ab443920,pan_gene_88630,Dispensable Gene,1
gmap_ID=chr10:135745273-135775341,pan_gene_88637,Dispensable Gene,1
Zm00025ab445070,pan_gene_88639,Dispensable Gene,1
Zm00025ab445490,pan_gene_88641,Dispensable Gene,2
Zm00025ab446630,pan_gene_88645,Core Gene,1
gmap_ID=chr10:142379940-142380194,pan_gene_88652,Dispensable Gene,1
gmap_ID=chr10:142936140-142936517,pan_gene_88654,Core Gene,1
Zm00025ab449300,pan_gene_88670,Core Gene,1
Zm00025ab000070,pan_gene_88682,Near-Core Gene,1
Zm00025ab000450,pan_gene_88683,Core Gene,1
gmap_ID=chr1:4367507-4367876,pan_gene_88687,Dispensable Gene,1
gmap_ID=chr1:6513138-6513578,pan_gene_88694,Near-Core Gene,1
gmap_ID=chr1:7988630-7989019,pan_gene_88698,Core Gene,1
gmap_ID=chr1:11051876-11052209,pan_gene_88702,Dispensable Gene,1
gmap_ID=chr1:19124608-19159801,pan_gene_88719,Dispensable Gene,1
Zm00025ab006910,pan_gene_88721,Dispensable Gene,1
Zm00025ab007520,pan_gene_88725,Near-Core Gene,1
gmap_ID=chr1:21960467-21961000,pan_gene_88726,Dispensable Gene,1
Zm00025ab008240,pan_gene_88730,Dispensable Gene,1
gmap_ID=chr1:24476734-24476993,pan_gene_88731,Core Gene,1
gmap_ID=chr1:24571117-24572470,pan_gene_88732,Dispensable Gene,1
Zm00025ab008360,pan_gene_88733,Dispensable Gene,1
Zm00025ab009220,pan_gene_88737,Dispensable Gene,1
gmap_ID=chr1:37339630-37345586,pan_gene_88752,Core Gene,1
gmap_ID=chr1:45923192-45923510,pan_gene_88765,Core Gene,1
Zm00025ab014140,pan_gene_88766,Dispensable Gene,1
Zm00025ab014170,pan_gene_88767,Dispensable Gene,1
gmap_ID=chr1:46838322-46838780,pan_gene_88768,Dispensable Gene,1
gmap_ID=chr1:48379481-48380039,pan_gene_88772,Dispensable Gene,1
gmap_ID=chr1:51149501-51149822,pan_gene_88777,Dispensable Gene,1
Zm00025ab015520,pan_gene_88779,Dispensable Gene,2
gmap_ID=chr1:51759821-51760156,pan_gene_88780,Dispensable Gene,1
gmap_ID=chr1:51775183-51775494,pan_gene_88781,Dispensable Gene,1
Zm00025ab015570,pan_gene_88782,Dispensable Gene,3
gmap_ID=chr1:53724260-53724723,pan_gene_88784,Dispensable Gene,1
Zm00025ab017060,pan_gene_88787,Dispensable Gene,1
gmap_ID=chr1:58118249-58118565,pan_gene_88788,Core Gene,1
Zm00025ab017410,pan_gene_88791,Dispensable Gene,1
gmap_ID=chr1:68132841-68143864,pan_gene_88804,Dispensable Gene,1
gmap_ID=chr1:68200110-68202003,pan_gene_88805,Dispensable Gene,1
gmap_ID=chr1:68898096-68904014,pan_gene_88806,Core Gene,1
gmap_ID=chr1:74500736-74503177,pan_gene_88815,Core Gene,1
gmap_ID=chr1:74911395-74912170,pan_gene_88817,Dispensable Gene,1
gmap_ID=chr1:77624982-77625312,pan_gene_88819,Near-Core Gene,1
gmap_ID=chr1:77889761-77890387,pan_gene_88820,Dispensable Gene,1
gmap_ID=chr1:80530082-80530507,pan_gene_88822,Near-Core Gene,1
gmap_ID=chr1:92215169-92215474,pan_gene_88843,Core Gene,1
Zm00025ab025720,pan_gene_88850,Dispensable Gene,2
Zm00025ab025850,pan_gene_88852,Near-Core Gene,1
Zm00025ab026220,pan_gene_88856,Dispensable Gene,1
gmap_ID=chr1:113899258-113901482,pan_gene_88861,Dispensable Gene,1
gmap_ID=chr1:116943479-116943795,pan_gene_88864,Dispensable Gene,1
gmap_ID=chr1:120467130-120485826,pan_gene_88874,Dispensable Gene,1
gmap_ID=chr1:122426666-122427033,pan_gene_88891,Near-Core Gene,1
gmap_ID=chr1:124345357-124346930,pan_gene_88894,Dispensable Gene,1
gmap_ID=chr1:125123689-125146693,pan_gene_88895,Dispensable Gene,1
gmap_ID=chr1:126761568-126762075,pan_gene_88896,Core Gene,1
gmap_ID=chr1:132999504-132999944,pan_gene_88898,Core Gene,1
gmap_ID=chr1:133655336-133655815,pan_gene_88899,Core Gene,1
gmap_ID=chr1:135200600-135201361,pan_gene_88900,Core Gene,1
gmap_ID=chr1:141238290-141255223,pan_gene_88901,Near-Core Gene,1
Zm00025ab029000,pan_gene_88902,Dispensable Gene,1
gmap_ID=chr1:152455313-152455856,pan_gene_88921,Dispensable Gene,1
gmap_ID=chr1:158173472-158174221,pan_gene_88930,Dispensable Gene,1
gmap_ID=chr1:164119754-164120834,pan_gene_88931,Near-Core Gene,1
Zm00025ab031650,pan_gene_88936,Core Gene,1
gmap_ID=chr1:167270952-167271398,pan_gene_88937,Core Gene,1
gmap_ID=chr1:168051792-168053253,pan_gene_88938,Dispensable Gene,1
Zm00025ab031880,pan_gene_88941,Dispensable Gene,1
gmap_ID=chr1:169761533-169762080,pan_gene_88942,Core Gene,1
gmap_ID=chr1:170264914-170265333,pan_gene_88945,Core Gene,1
gmap_ID=chr1:171792264-171793068,pan_gene_88947,Dispensable Gene,1
gmap_ID=chr1:176218396-176219176,pan_gene_88954,Near-Core Gene,1
gmap_ID=chr1:178779283-178779584,pan_gene_88959,Core Gene,1
gmap_ID=chr1:180843680-180844111,pan_gene_88963,Dispensable Gene,1
gmap_ID=chr1:182109191-182109592,pan_gene_88965,Dispensable Gene,1
gmap_ID=chr1:185253813-185254469,pan_gene_88971,Dispensable Gene,1
Zm00025ab035510,pan_gene_88974,Dispensable Gene,1
gmap_ID=chr1:191998025-191998823,pan_gene_88983,Core Gene,1
gmap_ID=chr1:193635865-193636266,pan_gene_88986,Dispensable Gene,1
gmap_ID=chr1:209244508-209244815,pan_gene_89009,Core Gene,1
gmap_ID=chr1:214910010-214912558,pan_gene_89012,Dispensable Gene,1
gmap_ID=chr1:215152540-215152758,pan_gene_89013,Dispensable Gene,1
gmap_ID=chr1:218021990-218023981,pan_gene_89015,Dispensable Gene,1
gmap_ID=chr1:219049439-219051595,pan_gene_89017,Dispensable Gene,1
Zm00025ab044650,pan_gene_89019,Near-Core Gene,1
gmap_ID=chr1:227264723-227265385,pan_gene_89024,Core Gene,1
Zm00025ab045630,pan_gene_89027,Core Gene,1
gmap_ID=chr1:227929759-227930420,pan_gene_89028,Near-Core Gene,1
gmap_ID=chr1:236284093-236284545,pan_gene_89041,Near-Core Gene,1
gmap_ID=chr1:236910589-236915978,pan_gene_89042,Dispensable Gene,1
gmap_ID=chr1:237117746-237118195,pan_gene_89043,Near-Core Gene,1
gmap_ID=chr1:237406929-237407390,pan_gene_89044,Near-Core Gene,1
gmap_ID=chr1:239144520-239144819,pan_gene_89045,Near-Core Gene,1
gmap_ID=chr1:242930829-242931242,pan_gene_89047,Dispensable Gene,1
gmap_ID=chr1:247605550-247605963,pan_gene_89051,Dispensable Gene,1
gmap_ID=chr1:249097800-249098165,pan_gene_89052,Dispensable Gene,1
gmap_ID=chr1:250211758-250212309,pan_gene_89053,Dispensable Gene,1
gmap_ID=chr1:252834598-252834930,pan_gene_89058,Dispensable Gene,1
Zm00025ab051990,pan_gene_89060,Dispensable Gene,1
gmap_ID=chr1:256385041-256385361,pan_gene_89061,Core Gene,1
Zm00025ab052780,pan_gene_89062,Dispensable Gene,1
gmap_ID=chr1:257576716-257577087,pan_gene_89063,Dispensable Gene,1
gmap_ID=chr1:257976525-257976992,pan_gene_89064,Near-Core Gene,1
Zm00025ab053060,pan_gene_89065,Core Gene,1
gmap_ID=chr1:258585117-258585907,pan_gene_89068,Dispensable Gene,1
Zm00025ab053120,pan_gene_89069,Dispensable Gene,1
gmap_ID=chr1:262180562-262182037,pan_gene_89071,Core Gene,1
Zm00025ab054540,pan_gene_89074,Dispensable Gene,1
Zm00025ab054610,pan_gene_89075,Dispensable Gene,1
gmap_ID=chr1:265079597-265079944,pan_gene_89076,Dispensable Gene,1
Zm00025ab055010,pan_gene_89077,Core Gene,1
gmap_ID=chr1:268492142-268492483,pan_gene_89089,Dispensable Gene,1
gmap_ID=chr1:270874521-270875204,pan_gene_89091,Dispensable Gene,1
gmap_ID=chr1:275475341-275476172,pan_gene_89094,Dispensable Gene,1
gmap_ID=chr1:279347531-279347836,pan_gene_89099,Core Gene,1
Zm00025ab059250,pan_gene_89102,Dispensable Gene,1
gmap_ID=chr1:282994969-282995361,pan_gene_89103,Dispensable Gene,1
gmap_ID=chr1:283805988-283806518,pan_gene_89104,Core Gene,1
gmap_ID=chr1:286480676-286481023,pan_gene_89109,Near-Core Gene,1
Zm00025ab060970,pan_gene_89111,Dispensable Gene,2
gmap_ID=chr1:293124994-293125396,pan_gene_89121,Dispensable Gene,1
Zm00025ab064840,pan_gene_89130,Core Gene,2
Zm00025ab065700,pan_gene_89136,Dispensable Gene,2
Zm00025ab066780,pan_gene_89141,Core Gene,2
gmap_ID=chr2:3328883-3329197,pan_gene_89148,Core Gene,1
gmap_ID=chr2:3803303-3803743,pan_gene_89149,Core Gene,1
Zm00025ab069290,pan_gene_89150,Dispensable Gene,1
gmap_ID=chr2:4471752-4472081,pan_gene_89151,Core Gene,1
gmap_ID=chr2:8744228-8760339,pan_gene_89164,Near-Core Gene,1
gmap_ID=chr2:10043483-10043731,pan_gene_89166,Dispensable Gene,1
gmap_ID=chr2:10835721-10837759,pan_gene_89169,Dispensable Gene,1
gmap_ID=chr2:12785109-12786699,pan_gene_89177,Dispensable Gene,1
Zm00025ab073710,pan_gene_89182,Core Gene,1
gmap_ID=chr2:13934042-13934528,pan_gene_89183,Dispensable Gene,1
Zm00025ab075050,pan_gene_89185,Dispensable Gene,1
gmap_ID=chr2:19910533-19910847,pan_gene_89187,Core Gene,1
Zm00025ab079990,pan_gene_89202,Dispensable Gene,1
gmap_ID=chr2:38756683-38757561,pan_gene_89208,Near-Core Gene,1
gmap_ID=chr2:46350604-46354312,pan_gene_89215,Dispensable Gene,1
gmap_ID=chr2:46353701-46354021,pan_gene_89216,Dispensable Gene,1
gmap_ID=chr2:46422789-46423127,pan_gene_89217,Dispensable Gene,1
gmap_ID=chr2:47094832-47095368,pan_gene_89218,Dispensable Gene,1
gmap_ID=chr2:48638599-48641040,pan_gene_89219,Dispensable Gene,1
gmap_ID=chr2:50880413-50880671,pan_gene_89221,Near-Core Gene,1
gmap_ID=chr2:53193139-53193510,pan_gene_89223,Near-Core Gene,1
gmap_ID=chr2:55028724-55031508,pan_gene_89226,Dispensable Gene,1
Zm00025ab085770,pan_gene_89231,Dispensable Gene,1
Zm00025ab085870,pan_gene_89233,Dispensable Gene,1
gmap_ID=chr2:61820587-61820961,pan_gene_89234,Dispensable Gene,1
gmap_ID=chr2:63235136-63235626,pan_gene_89236,Dispensable Gene,1
Zm00025ab086970,pan_gene_89239,Dispensable Gene,1
gmap_ID=chr2:67169739-67170319,pan_gene_89240,Dispensable Gene,1
gmap_ID=chr2:69789480-69799843,pan_gene_89241,Dispensable Gene,1
gmap_ID=chr2:72481437-72481742,pan_gene_89245,Dispensable Gene,1
gmap_ID=chr2:73479348-73479853,pan_gene_89246,Dispensable Gene,1
gmap_ID=chr2:80268443-80270598,pan_gene_89248,Core Gene,1
gmap_ID=chr2:87244542-87244988,pan_gene_89252,Core Gene,1
Zm00025ab089270,pan_gene_89253,Dispensable Gene,1
Zm00025ab089280,pan_gene_89254,Dispensable Gene,1
gmap_ID=chr2:88957223-88959235,pan_gene_89255,Dispensable Gene,1
Zm00025ab089370,pan_gene_89256,Dispensable Gene,2
gmap_ID=chr2:93158705-93159056,pan_gene_89257,Near-Core Gene,1
gmap_ID=chr2:133372396-133373949,pan_gene_89293,Dispensable Gene,1
gmap_ID=chr2:139125687-139126584,pan_gene_89300,Near-Core Gene,1
gmap_ID=chr2:141311474-141317356,pan_gene_89302,Near-Core Gene,1
gmap_ID=chr2:142436597-142441711,pan_gene_89303,Dispensable Gene,1
Zm00025ab094820,pan_gene_89305,Dispensable Gene,1
gmap_ID=chr2:145351775-145352143,pan_gene_89308,Dispensable Gene,1
gmap_ID=chr2:145360625-145360993,pan_gene_89309,Dispensable Gene,1
Zm00025ab096180,pan_gene_89319,Core Gene,3
gmap_ID=chr2:165257558-165257935,pan_gene_89338,Dispensable Gene,1
gmap_ID=chr2:166330009-166333406,pan_gene_89341,Near-Core Gene,1
Zm00025ab098940,pan_gene_89342,Dispensable Gene,1
gmap_ID=chr2:174744921-174745181,pan_gene_89346,Dispensable Gene,1
Zm00025ab100030,pan_gene_89348,Dispensable Gene,1
gmap_ID=chr2:182580224-182580606,pan_gene_89367,Dispensable Gene,1
gmap_ID=chr2:182572153-182577361,pan_gene_89368,Dispensable Gene,1
Zm00025ab101960,pan_gene_89373,Dispensable Gene,1
Zm00025ab102540,pan_gene_89378,Dispensable Gene,1
gmap_ID=chr2:187607598-187608007,pan_gene_89382,Dispensable Gene,1
gmap_ID=chr2:188797962-188798473,pan_gene_89383,Dispensable Gene,1
Zm00025ab103130,pan_gene_89384,Dispensable Gene,1
gmap_ID=chr2:188813346-188813702,pan_gene_89385,Dispensable Gene,1
Zm00025ab105060,pan_gene_89397,Dispensable Gene,1
gmap_ID=chr2:195050706-195050927,pan_gene_89398,Dispensable Gene,1
gmap_ID=chr2:195313570-195313965,pan_gene_89399,Dispensable Gene,1
Zm00025ab106810,pan_gene_89404,Dispensable Gene,1
gmap_ID=chr2:200037786-200038073,pan_gene_89405,Dispensable Gene,1
gmap_ID=chr2:201489656-201490666,pan_gene_89406,Dispensable Gene,1
Zm00025ab112130,pan_gene_89423,Dispensable Gene,1
gmap_ID=chr2:216514198-216514743,pan_gene_89426,Near-Core Gene,1
gmap_ID=chr2:220340523-220340801,pan_gene_89440,Core Gene,1
gmap_ID=chr2:220737375-220737694,pan_gene_89441,Core Gene,1
gmap_ID=chr2:224299889-224301168,pan_gene_89444,Core Gene,1
gmap_ID=chr2:224559012-224562707,pan_gene_89445,Dispensable Gene,1
gmap_ID=chr2:225525134-225533664,pan_gene_89446,Core Gene,1
Zm00025ab116050,pan_gene_89449,Dispensable Gene,1
Zm00025ab116060,pan_gene_89450,Dispensable Gene,1
Zm00025ab116070,pan_gene_89451,Dispensable Gene,1
Zm00025ab116770,pan_gene_89457,Dispensable Gene,1
gmap_ID=chr2:231486858-231487301,pan_gene_89461,Core Gene,1
gmap_ID=chr2:234039351-234039707,pan_gene_89464,Dispensable Gene,1
Zm00025ab118110,pan_gene_89477,Core Gene,6
gmap_ID=chr2:235318175-235319197,pan_gene_89481,Core Gene,1
gmap_ID=chr2:239050264-239050583,pan_gene_89488,Dispensable Gene,1
gmap_ID=chr2:239568998-239569429,pan_gene_89492,Dispensable Gene,1
gmap_ID=chr3:749430-758498,pan_gene_89501,Dispensable Gene,1
gmap_ID=chr3:765615-766071,pan_gene_89502,Dispensable Gene,1
Zm00025ab121850,pan_gene_89503,Dispensable Gene,2
gmap_ID=chr3:2899120-2899468,pan_gene_89506,Core Gene,1
gmap_ID=chr3:3017978-3018151,pan_gene_89507,Core Gene,1
gmap_ID=chr3:6552648-6552978,pan_gene_89514,Dispensable Gene,1
gmap_ID=chr3:6606428-6606742,pan_gene_89516,Near-Core Gene,1
gmap_ID=chr3:9081838-9082095,pan_gene_89527,Dispensable Gene,1
gmap_ID=chr3:9117097-9117366,pan_gene_89528,Dispensable Gene,1
Zm00025ab127580,pan_gene_89541,Dispensable Gene,1
gmap_ID=chr3:17947377-17947772,pan_gene_89542,Near-Core Gene,1
gmap_ID=chr3:18824119-18824505,pan_gene_89543,Core Gene,1
Zm00025ab128130,pan_gene_89546,Dispensable Gene,1
gmap_ID=chr3:21993259-21993910,pan_gene_89552,Core Gene,1
gmap_ID=chr3:25830599-25831209,pan_gene_89565,Core Gene,1
gmap_ID=chr3:28311771-28312119,pan_gene_89570,Core Gene,1
Zm00025ab129800,pan_gene_89571,Dispensable Gene,1
gmap_ID=chr3:29298483-29298841,pan_gene_89576,Core Gene,1
Zm00025ab131260,pan_gene_89583,Dispensable Gene,1
gmap_ID=chr3:38221316-38221663,pan_gene_89586,Near-Core Gene,1
gmap_ID=chr3:59993680-59994259,pan_gene_89614,Dispensable Gene,1
gmap_ID=chr3:61403130-61431327,pan_gene_89620,Dispensable Gene,1
gmap_ID=chr3:66369874-66370479,pan_gene_89622,Near-Core Gene,1
gmap_ID=chr3:75141052-75141429,pan_gene_89629,Core Gene,1
Zm00025ab136520,pan_gene_89630,Core Gene,1
gmap_ID=chr3:81843206-81843938,pan_gene_89631,Core Gene,1
Zm00025ab136760,pan_gene_89632,Core Gene,1
Zm00025ab136970,pan_gene_89636,Dispensable Gene,1
gmap_ID=chr3:86798851-86799185,pan_gene_89637,Near-Core Gene,1
Zm00025ab137300,pan_gene_89648,Dispensable Gene,1
Zm00025ab139010,pan_gene_89655,Core Gene,1
Zm00025ab139150,pan_gene_89715,Near-Core Gene,1
gmap_ID=chr3:115320566-115320973,pan_gene_89716,Core Gene,1
gmap_ID=chr3:115480764-115481105,pan_gene_89720,Core Gene,1
gmap_ID=chr3:122101717-122114504,pan_gene_89723,Dispensable Gene,1
gmap_ID=chr3:124907763-124908149,pan_gene_89725,Dispensable Gene,1
gmap_ID=chr3:124911673-124912243,pan_gene_89726,Dispensable Gene,1
gmap_ID=chr3:127653518-127654119,pan_gene_89728,Near-Core Gene,1
Zm00025ab141330,pan_gene_89732,Dispensable Gene,1
gmap_ID=chr3:131297314-131297835,pan_gene_89733,Dispensable Gene,1
gmap_ID=chr3:131904997-131905361,pan_gene_89735,Core Gene,1
Zm00025ab142180,pan_gene_89738,Dispensable Gene,1
gmap_ID=chr3:135893116-135893367,pan_gene_89739,Dispensable Gene,1
Zm00025ab142190,pan_gene_89740,Dispensable Gene,1
gmap_ID=chr3:136769013-136769354,pan_gene_89741,Dispensable Gene,1
Zm00025ab143610,pan_gene_89748,Dispensable Gene,1
gmap_ID=chr3:145838405-145838857,pan_gene_89750,Dispensable Gene,1
Zm00025ab143880,pan_gene_89751,Dispensable Gene,1
Zm00025ab144200,pan_gene_89755,Near-Core Gene,1
Zm00025ab144270,pan_gene_89756,Dispensable Gene,1
gmap_ID=chr3:149169329-149170105,pan_gene_89757,Near-Core Gene,1
gmap_ID=chr3:150757944-150764471,pan_gene_89759,Near-Core Gene,1
gmap_ID=chr3:151354884-151355432,pan_gene_89760,Dispensable Gene,1
gmap_ID=chr3:151648189-151648674,pan_gene_89761,Dispensable Gene,1
Zm00025ab145400,pan_gene_89763,Core Gene,1
Zm00025ab147050,pan_gene_89773,Core Gene,1
Zm00025ab147720,pan_gene_89775,Near-Core Gene,1
Zm00025ab148340,pan_gene_89777,Core Gene,1
gmap_ID=chr3:168536673-168537074,pan_gene_89778,Dispensable Gene,1
Zm00025ab149770,pan_gene_89781,Core Gene,1
gmap_ID=chr3:176897440-176897814,pan_gene_89789,Near-Core Gene,1
gmap_ID=chr3:178971280-178971597,pan_gene_89793,Dispensable Gene,1
gmap_ID=chr3:182368477-182368713,pan_gene_89798,Dispensable Gene,1
gmap_ID=chr3:182769670-182771051,pan_gene_89800,Core Gene,1
gmap_ID=chr3:183119077-183119871,pan_gene_89801,Dispensable Gene,1
gmap_ID=chr3:183126845-183127587,pan_gene_89802,Dispensable Gene,1
gmap_ID=chr3:187007521-187011160,pan_gene_89810,Core Gene,1
gmap_ID=chr3:188244576-188244983,pan_gene_89812,Core Gene,1
gmap_ID=chr3:192378979-192379719,pan_gene_89816,Dispensable Gene,1
gmap_ID=chr3:194263703-194264099,pan_gene_89823,Dispensable Gene,1
gmap_ID=chr3:196480910-196481228,pan_gene_89826,Core Gene,1
gmap_ID=chr3:199164618-199164917,pan_gene_89828,Core Gene,1
gmap_ID=chr3:199295798-199296247,pan_gene_89829,Dispensable Gene,1
gmap_ID=chr3:203677036-203677339,pan_gene_89830,Dispensable Gene,1
gmap_ID=chr3:204708343-204719000,pan_gene_89833,Dispensable Gene,1
gmap_ID=chr3:208277500-208278401,pan_gene_89846,Near-Core Gene,1
Zm00025ab160640,pan_gene_89847,Dispensable Gene,1
gmap_ID=chr3:209270447-209273403,pan_gene_89848,Near-Core Gene,1
gmap_ID=chr3:209559944-209560291,pan_gene_89849,Core Gene,1
gmap_ID=chr3:219646675-219647103,pan_gene_89862,Near-Core Gene,1
gmap_ID=chr3:224005169-224005468,pan_gene_89869,Near-Core Gene,1
gmap_ID=chr3:224416356-224416814,pan_gene_89870,Dispensable Gene,1
gmap_ID=chr3:225622828-225623111,pan_gene_89874,Dispensable Gene,1
gmap_ID=chr3:227337325-227337668,pan_gene_89877,Core Gene,1
gmap_ID=chr3:230228412-230231432,pan_gene_89886,Dispensable Gene,1
gmap_ID=chr3:231976084-231976410,pan_gene_89893,Core Gene,1
Zm00025ab169500,pan_gene_89899,Dispensable Gene,2
Zm00025ab170050,pan_gene_89900,Dispensable Gene,1
gmap_ID=chr4:425206-426006,pan_gene_89903,Dispensable Gene,1
gmap_ID=chr4:3855433-3855921,pan_gene_89910,Near-Core Gene,1
Zm00025ab172290,pan_gene_89911,Dispensable Gene,1
Zm00025ab172500,pan_gene_89914,Dispensable Gene,1
gmap_ID=chr4:5315003-5319758,pan_gene_89915,Dispensable Gene,1
Zm00025ab174130,pan_gene_89925,Core Gene,2
gmap_ID=chr4:13608968-13609996,pan_gene_89927,Dispensable Gene,1
