gene,pan,class,copy
gmap_ID=chr1:24991073-24992062,pan_gene_80801,Core Gene,1
gmap_ID=chr1:25715337-25715669,pan_gene_80802,Dispensable Gene,1
gmap_ID=chr1:29256412-29256715,pan_gene_80808,Core Gene,1
gmap_ID=chr1:44911747-44912048,pan_gene_80825,Core Gene,1
gmap_ID=chr1:45941744-45942234,pan_gene_80826,Dispensable Gene,1
gmap_ID=chr1:46945580-46945915,pan_gene_80827,Dispensable Gene,1
gmap_ID=chr1:49072605-49072944,pan_gene_80828,Dispensable Gene,1
Zm00037ab015160,pan_gene_80832,Near-Core Gene,1
gmap_ID=chr1:62425111-62425377,pan_gene_80843,Dispensable Gene,1
gmap_ID=chr1:63529939-63530485,pan_gene_80844,Dispensable Gene,1
gmap_ID=chr1:65227687-65228136,pan_gene_80846,Core Gene,1
gmap_ID=chr1:65228864-65229224,pan_gene_80847,Core Gene,1
Zm00037ab018590,pan_gene_80849,Dispensable Gene,1
Zm00037ab019050,pan_gene_80852,Dispensable Gene,1
Zm00037ab021410,pan_gene_80864,Dispensable Gene,1
Zm00037ab021520,pan_gene_80865,Dispensable Gene,1
Zm00037ab023140,pan_gene_80874,Core Gene,1
gmap_ID=chr1:93175591-93176331,pan_gene_80875,Dispensable Gene,1
gmap_ID=chr1:94215065-94216198,pan_gene_80878,Dispensable Gene,1
gmap_ID=chr1:98735596-98735979,pan_gene_80881,Near-Core Gene,1
gmap_ID=chr1:104376199-104376567,pan_gene_80883,Dispensable Gene,1
Zm00037ab024890,pan_gene_80884,Dispensable Gene,1
Zm00037ab025540,pan_gene_80885,Dispensable Gene,1
Zm00037ab025550,pan_gene_80886,Dispensable Gene,1
gmap_ID=chr1:110297193-110297491,pan_gene_80887,Dispensable Gene,1
gmap_ID=chr1:111138318-111141984,pan_gene_80888,Dispensable Gene,1
gmap_ID=chr1:115271269-115271898,pan_gene_80889,Dispensable Gene,1
gmap_ID=chr1:117126435-117126653,pan_gene_80890,Dispensable Gene,1
Zm00037ab026160,pan_gene_80891,Dispensable Gene,1
gmap_ID=chr1:120404368-120406069,pan_gene_80892,Core Gene,1
Zm00037ab026620,pan_gene_80893,Dispensable Gene,1
Zm00037ab026840,pan_gene_80894,Core Gene,1
gmap_ID=chr1:125469115-125470436,pan_gene_80895,Dispensable Gene,1
gmap_ID=chr1:132622301-132622579,pan_gene_80896,Core Gene,1
gmap_ID=chr1:139028754-139028987,pan_gene_80897,Near-Core Gene,1
Zm00037ab027960,pan_gene_80898,Dispensable Gene,1
Zm00037ab028130,pan_gene_80899,Dispensable Gene,1
Zm00037ab028190,pan_gene_80900,Dispensable Gene,1
gmap_ID=chr1:146775208-146776400,pan_gene_80901,Dispensable Gene,1
gmap_ID=chr1:146765491-146766133,pan_gene_80902,Dispensable Gene,1
gmap_ID=chr1:147484696-147486078,pan_gene_80903,Dispensable Gene,1
gmap_ID=chr1:153145114-153146188,pan_gene_80904,Dispensable Gene,1
gmap_ID=chr1:155540428-155547593,pan_gene_80905,Dispensable Gene,1
gmap_ID=chr1:156706250-156706510,pan_gene_80906,Core Gene,1
gmap_ID=chr1:157152590-157155343,pan_gene_80907,Dispensable Gene,1
gmap_ID=chr1:158361479-158362551,pan_gene_80908,Dispensable Gene,1
gmap_ID=chr1:160078580-160080103,pan_gene_80909,Dispensable Gene,1
gmap_ID=chr1:160755781-160758309,pan_gene_80910,Dispensable Gene,1
Zm00037ab030030,pan_gene_80911,Dispensable Gene,1
Zm00037ab030390,pan_gene_80912,Dispensable Gene,1
gmap_ID=chr1:164699144-164700327,pan_gene_80913,Dispensable Gene,1
Zm00037ab030440,pan_gene_80914,Dispensable Gene,1
Zm00037ab030480,pan_gene_80915,Dispensable Gene,1
gmap_ID=chr1:166683699-166685476,pan_gene_80916,Dispensable Gene,1
gmap_ID=chr1:168351947-168352222,pan_gene_80917,Dispensable Gene,1
Zm00037ab030830,pan_gene_80918,Dispensable Gene,1
Zm00037ab030840,pan_gene_80919,Dispensable Gene,1
gmap_ID=chr1:168716911-168717816,pan_gene_80920,Dispensable Gene,1
Zm00037ab030850,pan_gene_80921,Dispensable Gene,1
Zm00037ab030860,pan_gene_80922,Dispensable Gene,1
Zm00037ab030890,pan_gene_80923,Dispensable Gene,1
Zm00037ab030990,pan_gene_80924,Dispensable Gene,1
Zm00037ab031000,pan_gene_80925,Core Gene,4
Zm00037ab031030,pan_gene_80926,Dispensable Gene,1
gmap_ID=chr1:170880088-170881324,pan_gene_80927,Dispensable Gene,1
gmap_ID=chr1:174100803-174101798,pan_gene_80928,Dispensable Gene,1
gmap_ID=chr1:176127960-176129328,pan_gene_80929,Dispensable Gene,1
Zm00037ab031770,pan_gene_80930,Dispensable Gene,1
gmap_ID=chr1:176945855-176947325,pan_gene_80931,Core Gene,1
gmap_ID=chr1:178240067-178240882,pan_gene_80932,Dispensable Gene,1
gmap_ID=chr1:178734106-178734498,pan_gene_80933,Dispensable Gene,1
gmap_ID=chr1:179264631-179265525,pan_gene_80934,Dispensable Gene,1
Zm00037ab032530,pan_gene_80935,Dispensable Gene,1
Zm00037ab032770,pan_gene_80937,Dispensable Gene,3
gmap_ID=chr1:181304661-181304951,pan_gene_80938,Dispensable Gene,1
Zm00037ab032880,pan_gene_80939,Dispensable Gene,1
gmap_ID=chr1:181523024-181525992,pan_gene_80940,Dispensable Gene,1
Zm00037ab032990,pan_gene_80941,Dispensable Gene,1
Zm00037ab033210,pan_gene_80942,Dispensable Gene,1
Zm00037ab033220,pan_gene_80943,Dispensable Gene,1
gmap_ID=chr1:184643959-184644213,pan_gene_80944,Core Gene,1
gmap_ID=chr1:185496400-185496711,pan_gene_80947,Near-Core Gene,1
gmap_ID=chr1:188005171-188005598,pan_gene_80955,Dispensable Gene,1
Zm00037ab034860,pan_gene_80957,Dispensable Gene,1
Zm00037ab034880,pan_gene_80958,Dispensable Gene,2
Zm00037ab034930,pan_gene_80959,Dispensable Gene,1
gmap_ID=chr1:191585345-191585584,pan_gene_80962,Dispensable Gene,1
Zm00037ab035770,pan_gene_80965,Dispensable Gene,1
Zm00037ab035950,pan_gene_80966,Dispensable Gene,1
gmap_ID=chr1:193495183-193496379,pan_gene_80967,Dispensable Gene,1
Zm00037ab037150,pan_gene_80970,Dispensable Gene,2
gmap_ID=chr1:200011164-200011688,pan_gene_80972,Dispensable Gene,1
Zm00037ab037890,pan_gene_80973,Dispensable Gene,1
gmap_ID=chr1:200806567-200806772,pan_gene_80974,Core Gene,1
gmap_ID=chr1:202304707-202305168,pan_gene_80980,Dispensable Gene,1
gmap_ID=chr1:202340521-202341066,pan_gene_80981,Dispensable Gene,1
Zm00037ab038480,pan_gene_80982,Core Gene,1
gmap_ID=chr1:202421938-202425404,pan_gene_80983,Dispensable Gene,1
gmap_ID=chr1:203616526-203621871,pan_gene_80984,Dispensable Gene,1
Zm00037ab038760,pan_gene_80985,Core Gene,1
gmap_ID=chr1:204913071-204913397,pan_gene_80986,Dispensable Gene,1
Zm00037ab039180,pan_gene_80987,Dispensable Gene,1
gmap_ID=chr1:206098479-206116371,pan_gene_80988,Dispensable Gene,1
Zm00037ab039190,pan_gene_80989,Dispensable Gene,1
gmap_ID=chr1:206249568-206249921,pan_gene_80990,Dispensable Gene,1
Zm00037ab039290,pan_gene_80991,Dispensable Gene,1
Zm00037ab039320,pan_gene_80992,Dispensable Gene,1
Zm00037ab039490,pan_gene_80993,Dispensable Gene,1
Zm00037ab039720,pan_gene_80994,Dispensable Gene,1
Zm00037ab039730,pan_gene_80995,Dispensable Gene,1
Zm00037ab040450,pan_gene_81003,Dispensable Gene,2
Zm00037ab040550,pan_gene_81004,Dispensable Gene,1
Zm00037ab040580,pan_gene_81005,Dispensable Gene,1
gmap_ID=chr1:211636955-211640110,pan_gene_81006,Dispensable Gene,1
Zm00037ab040720,pan_gene_81007,Dispensable Gene,1
gmap_ID=chr1:217513422-217513657,pan_gene_81013,Dispensable Gene,1
gmap_ID=chr1:218724257-218726594,pan_gene_81015,Dispensable Gene,1
gmap_ID=chr1:219969735-219974250,pan_gene_81019,Dispensable Gene,1
gmap_ID=chr1:220783297-220783701,pan_gene_81020,Dispensable Gene,1
Zm00037ab043070,pan_gene_81024,Dispensable Gene,2
gmap_ID=chr1:224088530-224090222,pan_gene_81025,Dispensable Gene,1
Zm00037ab043100,pan_gene_81026,Dispensable Gene,2
gmap_ID=chr1:224877171-224877502,pan_gene_81028,Core Gene,1
gmap_ID=chr1:234314386-234315249,pan_gene_81042,Dispensable Gene,1
Zm00037ab045850,pan_gene_81043,Dispensable Gene,1
Zm00037ab045910,pan_gene_81044,Dispensable Gene,1
gmap_ID=chr1:234412156-234412458,pan_gene_81045,Dispensable Gene,1
Zm00037ab048120,pan_gene_81046,Dispensable Gene,2
gmap_ID=chr1:244514113-244514463,pan_gene_81047,Dispensable Gene,1
Zm00037ab049250,pan_gene_81048,Dispensable Gene,1
gmap_ID=chr1:253148424-253153176,pan_gene_81059,Dispensable Gene,1
Zm00037ab050800,pan_gene_81060,Dispensable Gene,1
Zm00037ab051080,pan_gene_81066,Dispensable Gene,1
gmap_ID=chr1:262018577-262019396,pan_gene_81073,Dispensable Gene,1
gmap_ID=chr1:262019489-262019770,pan_gene_81074,Dispensable Gene,1
Zm00037ab053120,pan_gene_81075,Near-Core Gene,1
gmap_ID=chr1:267246255-267246590,pan_gene_81077,Dispensable Gene,1
Zm00037ab054850,pan_gene_81080,Dispensable Gene,1
Zm00037ab054940,pan_gene_81083,Near-Core Gene,1
Zm00037ab057720,pan_gene_81095,Dispensable Gene,1
gmap_ID=chr1:282321972-282322294,pan_gene_81096,Core Gene,1
gmap_ID=chr1:283589202-283592478,pan_gene_81099,Dispensable Gene,1
gmap_ID=chr1:284913049-284913300,pan_gene_81100,Dispensable Gene,1
gmap_ID=chr1:285254927-285255472,pan_gene_81101,Core Gene,1
gmap_ID=chr1:285493980-285494293,pan_gene_81102,Near-Core Gene,1
gmap_ID=chr1:286436002-286436385,pan_gene_81103,Core Gene,1
gmap_ID=chr1:287797532-287798053,pan_gene_81105,Dispensable Gene,1
gmap_ID=chr1:288864234-288864736,pan_gene_81109,Dispensable Gene,1
gmap_ID=chr1:290310264-290310872,pan_gene_81112,Dispensable Gene,1
Zm00037ab060890,pan_gene_81119,Core Gene,1
gmap_ID=chr1:296545213-296545531,pan_gene_81128,Core Gene,1
gmap_ID=chr1:297076265-297076985,pan_gene_81129,Core Gene,1
Zm00037ab069100,pan_gene_81175,Near-Core Gene,1
gmap_ID=chr2:10007502-10009483,pan_gene_81180,Core Gene,1
gmap_ID=chr2:12176981-12177296,pan_gene_81192,Dispensable Gene,1
Zm00037ab072650,pan_gene_81195,Dispensable Gene,1
gmap_ID=chr2:18080943-18081918,pan_gene_81205,Dispensable Gene,1
gmap_ID=chr2:18267513-18267853,pan_gene_81206,Core Gene,1
gmap_ID=chr2:21631271-21631555,pan_gene_81213,Dispensable Gene,1
Zm00037ab075360,pan_gene_81215,Dispensable Gene,1
gmap_ID=chr2:24969838-24970243,pan_gene_81217,Dispensable Gene,1
gmap_ID=chr2:25223379-25223744,pan_gene_81218,Core Gene,1
Zm00037ab076250,pan_gene_81222,Dispensable Gene,1
Zm00037ab076260,pan_gene_81223,Dispensable Gene,1
gmap_ID=chr2:25819554-25819823,pan_gene_81224,Dispensable Gene,1
gmap_ID=chr2:27039950-27040216,pan_gene_81225,Dispensable Gene,1
Zm00037ab077630,pan_gene_81227,Dispensable Gene,1
gmap_ID=chr2:31998127-31998474,pan_gene_81230,Core Gene,1
gmap_ID=chr2:34286466-34312020,pan_gene_81236,Dispensable Gene,1
gmap_ID=chr2:39705532-39705957,pan_gene_81243,Dispensable Gene,1
gmap_ID=chr2:44118684-44118995,pan_gene_81253,Dispensable Gene,1
gmap_ID=chr2:47242820-47243257,pan_gene_81261,Core Gene,1
Zm00037ab083960,pan_gene_81274,Dispensable Gene,1
Zm00037ab083970,pan_gene_81275,Dispensable Gene,2
gmap_ID=chr2:58464749-58474881,pan_gene_81277,Dispensable Gene,1
Zm00037ab084090,pan_gene_81278,Dispensable Gene,1
gmap_ID=chr2:62501242-62502141,pan_gene_81284,Dispensable Gene,1
Zm00037ab085540,pan_gene_81294,Dispensable Gene,1
Zm00037ab087140,pan_gene_81300,Dispensable Gene,1
gmap_ID=chr2:99693153-99694081,pan_gene_81302,Dispensable Gene,1
gmap_ID=chr2:100970108-100970827,pan_gene_81303,Dispensable Gene,1
gmap_ID=chr2:110191924-110192436,pan_gene_81311,Dispensable Gene,1
Zm00037ab089160,pan_gene_81313,Dispensable Gene,1
Zm00037ab089640,pan_gene_81317,Dispensable Gene,1
Zm00037ab089980,pan_gene_81320,Dispensable Gene,1
gmap_ID=chr2:119842144-119842470,pan_gene_81323,Dispensable Gene,1
gmap_ID=chr2:130881600-130882518,pan_gene_81334,Near-Core Gene,1
gmap_ID=chr2:133463457-133463740,pan_gene_81336,Core Gene,1
gmap_ID=chr2:134158581-134165821,pan_gene_81338,Dispensable Gene,1
Zm00037ab091460,pan_gene_81339,Dispensable Gene,1
gmap_ID=chr2:142291552-142291818,pan_gene_81343,Dispensable Gene,1
gmap_ID=chr2:147208944-147209268,pan_gene_81348,Near-Core Gene,1
gmap_ID=chr2:149674807-149675157,pan_gene_81349,Dispensable Gene,1
gmap_ID=chr2:149676149-149676716,pan_gene_81350,Dispensable Gene,1
Zm00037ab093430,pan_gene_81353,Dispensable Gene,1
gmap_ID=chr2:155042376-155043638,pan_gene_81354,Core Gene,1
gmap_ID=chr2:162170739-162171095,pan_gene_81361,Dispensable Gene,1
gmap_ID=chr2:163822691-163822867,pan_gene_81363,Dispensable Gene,1
gmap_ID=chr2:167739034-167739339,pan_gene_81366,Core Gene,1
Zm00037ab095710,pan_gene_81367,Dispensable Gene,1
Zm00037ab095780,pan_gene_81368,Dispensable Gene,1
gmap_ID=chr2:174504525-174504731,pan_gene_81373,Dispensable Gene,1
gmap_ID=chr2:175071274-175072061,pan_gene_81374,Core Gene,1
gmap_ID=chr2:182058459-182058847,pan_gene_81385,Dispensable Gene,1
gmap_ID=chr2:182067938-182070979,pan_gene_81386,Dispensable Gene,1
gmap_ID=chr2:182807667-182808326,pan_gene_81387,Dispensable Gene,1
Zm00037ab098460,pan_gene_81388,Near-Core Gene,2
gmap_ID=chr2:184565022-184565608,pan_gene_81391,Near-Core Gene,1
gmap_ID=chr2:187182456-187182752,pan_gene_81395,Dispensable Gene,1
gmap_ID=chr2:194163348-194164700,pan_gene_81407,Dispensable Gene,1
gmap_ID=chr2:200651144-200651524,pan_gene_81424,Dispensable Gene,1
Zm00037ab103100,pan_gene_81425,Dispensable Gene,1
gmap_ID=chr2:200975074-200975468,pan_gene_81427,Dispensable Gene,1
gmap_ID=chr2:201291336-201292234,pan_gene_81429,Dispensable Gene,1
gmap_ID=chr2:206680559-206685612,pan_gene_81433,Dispensable Gene,1
gmap_ID=chr2:208559605-208563125,pan_gene_81434,Near-Core Gene,1
Zm00037ab105780,pan_gene_81435,Dispensable Gene,1
gmap_ID=chr2:214568786-214580653,pan_gene_81452,Dispensable Gene,1
gmap_ID=chr2:214582848-214583337,pan_gene_81453,Core Gene,1
gmap_ID=chr2:214589831-214590415,pan_gene_81454,Core Gene,1
Zm00037ab108770,pan_gene_81461,Dispensable Gene,1
gmap_ID=chr2:218875152-218875461,pan_gene_81462,Core Gene,1
gmap_ID=chr2:221076594-221076953,pan_gene_81466,Dispensable Gene,1
gmap_ID=chr2:225027032-225039078,pan_gene_81471,Core Gene,1
gmap_ID=chr2:226776889-226777125,pan_gene_81475,Dispensable Gene,1
Zm00037ab111990,pan_gene_81476,Core Gene,2
gmap_ID=chr2:232847565-232848280,pan_gene_81485,Dispensable Gene,1
gmap_ID=chr2:238570207-238570389,pan_gene_81493,Core Gene,1
Zm00037ab115740,pan_gene_81494,Near-Core Gene,1
Zm00037ab118680,pan_gene_81499,Dispensable Gene,1
gmap_ID=chr3:1482908-1483200,pan_gene_81500,Near-Core Gene,1
gmap_ID=chr3:1747165-1748059,pan_gene_81501,Core Gene,1
gmap_ID=chr3:3487411-3487860,pan_gene_81507,Dispensable Gene,1
gmap_ID=chr3:4197626-4198278,pan_gene_81509,Dispensable Gene,1
gmap_ID=chr3:4254513-4257909,pan_gene_81510,Dispensable Gene,1
gmap_ID=chr3:4605809-4606150,pan_gene_81512,Core Gene,1
gmap_ID=chr3:5985156-5985461,pan_gene_81514,Core Gene,1
gmap_ID=chr3:12685608-12685933,pan_gene_81527,Core Gene,1
gmap_ID=chr3:14023130-14023290,pan_gene_81528,Core Gene,1
gmap_ID=chr3:15371097-15372351,pan_gene_81533,Dispensable Gene,1
Zm00037ab123700,pan_gene_81534,Dispensable Gene,2
gmap_ID=chr3:15376324-15377456,pan_gene_81535,Dispensable Gene,1
Zm00037ab124530,pan_gene_81544,Dispensable Gene,1
Zm00037ab124750,pan_gene_81546,Dispensable Gene,1
Zm00037ab124770,pan_gene_81547,Dispensable Gene,1
Zm00037ab124800,pan_gene_81548,Dispensable Gene,1
gmap_ID=chr3:19582729-19583403,pan_gene_81549,Dispensable Gene,1
Zm00037ab124950,pan_gene_81550,Dispensable Gene,1
gmap_ID=chr3:23055221-23065374,pan_gene_81552,Dispensable Gene,1
gmap_ID=chr3:25580070-25587816,pan_gene_81556,Dispensable Gene,1
gmap_ID=chr3:33757258-33757626,pan_gene_81562,Core Gene,1
Zm00037ab127730,pan_gene_81563,Dispensable Gene,1
gmap_ID=chr3:35863989-35864231,pan_gene_81564,Dispensable Gene,1
Zm00037ab128110,pan_gene_81568,Dispensable Gene,1
gmap_ID=chr3:37992627-37992955,pan_gene_81571,Near-Core Gene,1
gmap_ID=chr3:39080708-39081349,pan_gene_81573,Dispensable Gene,1
gmap_ID=chr3:44315350-44316042,pan_gene_81576,Dispensable Gene,1
Zm00037ab130200,pan_gene_81585,Dispensable Gene,1
gmap_ID=chr3:57288732-57289172,pan_gene_81590,Dispensable Gene,1
Zm00037ab130930,pan_gene_81591,Dispensable Gene,1
Zm00037ab130940,pan_gene_81592,Dispensable Gene,1
gmap_ID=chr3:57632187-57633319,pan_gene_81593,Dispensable Gene,1
Zm00037ab131510,pan_gene_81598,Core Gene,1
Zm00037ab131550,pan_gene_81599,Dispensable Gene,2
Zm00037ab132550,pan_gene_81605,Core Gene,1
gmap_ID=chr3:78045156-78046176,pan_gene_81606,Core Gene,1
gmap_ID=chr3:78952635-78953443,pan_gene_81607,Core Gene,1
gmap_ID=chr3:81559703-81560173,pan_gene_81608,Near-Core Gene,1
gmap_ID=chr3:88104652-88105056,pan_gene_81609,Core Gene,1
Zm00037ab133120,pan_gene_81610,Core Gene,1
gmap_ID=chr3:89361555-89361915,pan_gene_81611,Dispensable Gene,1
gmap_ID=chr3:91667003-91677296,pan_gene_81612,Dispensable Gene,1
Zm00037ab133610,pan_gene_81614,Dispensable Gene,1
gmap_ID=chr3:97651109-97726515,pan_gene_81619,Core Gene,1
gmap_ID=chr3:102112954-102113259,pan_gene_81620,Dispensable Gene,1
gmap_ID=chr3:103735486-103738627,pan_gene_81621,Dispensable Gene,1
gmap_ID=chr3:106780309-106781936,pan_gene_81624,Near-Core Gene,1
Zm00037ab136850,pan_gene_81632,Dispensable Gene,2
gmap_ID=chr3:128308838-128309260,pan_gene_81633,Dispensable Gene,1
gmap_ID=chr3:130968932-130969354,pan_gene_81637,Dispensable Gene,1
gmap_ID=chr3:131059726-131060208,pan_gene_81638,Dispensable Gene,1
gmap_ID=chr3:139288187-139288687,pan_gene_81643,Dispensable Gene,1
gmap_ID=chr3:141195606-141195947,pan_gene_81647,Near-Core Gene,1
gmap_ID=chr3:143265556-143265903,pan_gene_81651,Dispensable Gene,1
Zm00037ab139620,pan_gene_81652,Dispensable Gene,1
gmap_ID=chr3:147402391-147402651,pan_gene_81657,Core Gene,1
Zm00037ab141190,pan_gene_81660,Dispensable Gene,1
Zm00037ab141300,pan_gene_81662,Dispensable Gene,1
gmap_ID=chr3:152093683-152094348,pan_gene_81665,Dispensable Gene,1
gmap_ID=chr3:156138953-156139285,pan_gene_81669,Dispensable Gene,1
gmap_ID=chr3:157863736-157864155,pan_gene_81670,Dispensable Gene,1
gmap_ID=chr3:162737255-162747265,pan_gene_81676,Core Gene,1
gmap_ID=chr3:163282930-163319188,pan_gene_81678,Dispensable Gene,1
gmap_ID=chr3:168280867-168281094,pan_gene_81681,Core Gene,1
gmap_ID=chr3:171814697-171815088,pan_gene_81686,Dispensable Gene,1
Zm00037ab148710,pan_gene_81695,Dispensable Gene,2
Zm00037ab149050,pan_gene_81696,Dispensable Gene,1
Zm00037ab151340,pan_gene_81708,Dispensable Gene,1
gmap_ID=chr3:198305491-198305820,pan_gene_81709,Dispensable Gene,1
Zm00037ab153050,pan_gene_81710,Dispensable Gene,1
gmap_ID=chr3:200685557-200686102,pan_gene_81711,Dispensable Gene,1
Zm00037ab154500,pan_gene_81712,Dispensable Gene,1
Zm00037ab154510,pan_gene_81713,Dispensable Gene,1
Zm00037ab154580,pan_gene_81714,Dispensable Gene,1
Zm00037ab154600,pan_gene_81715,Dispensable Gene,1
Zm00037ab154820,pan_gene_81716,Dispensable Gene,1
Zm00037ab154850,pan_gene_81717,Dispensable Gene,2
gmap_ID=chr3:205098965-205100595,pan_gene_81718,Dispensable Gene,1
Zm00037ab155110,pan_gene_81719,Dispensable Gene,2
gmap_ID=chr3:209050253-209050459,pan_gene_81722,Near-Core Gene,1
gmap_ID=chr3:211736723-211737115,pan_gene_81727,Core Gene,1
gmap_ID=chr3:214080610-214080933,pan_gene_81734,Core Gene,1
gmap_ID=chr3:215725852-215726118,pan_gene_81741,Dispensable Gene,1
Zm00037ab158230,pan_gene_81742,Dispensable Gene,1
gmap_ID=chr3:215985511-215986059,pan_gene_81744,Dispensable Gene,1
gmap_ID=chr3:217502901-217504278,pan_gene_81747,Dispensable Gene,1
Zm00037ab158680,pan_gene_81748,Dispensable Gene,1
Zm00037ab158810,pan_gene_81749,Dispensable Gene,1
Zm00037ab158850,pan_gene_81750,Dispensable Gene,1
Zm00037ab158900,pan_gene_81751,Dispensable Gene,1
gmap_ID=chr3:219006487-219009298,pan_gene_81752,Dispensable Gene,1
Zm00037ab160010,pan_gene_81762,Near-Core Gene,1
Zm00037ab162560,pan_gene_81785,Dispensable Gene,1
Zm00037ab163360,pan_gene_81790,Dispensable Gene,1
Zm00037ab163470,pan_gene_81791,Dispensable Gene,1
gmap_ID=chr3:233400644-233400844,pan_gene_81792,Dispensable Gene,1
Zm00037ab163750,pan_gene_81793,Dispensable Gene,1
Zm00037ab166240,pan_gene_81813,Dispensable Gene,1
Zm00037ab166250,pan_gene_81814,Dispensable Gene,1
Zm00037ab166260,pan_gene_81815,Dispensable Gene,1
gmap_ID=chr4:3318939-3319517,pan_gene_81818,Dispensable Gene,1
gmap_ID=chr4:4693077-4693378,pan_gene_81819,Core Gene,1
gmap_ID=chr4:6704700-6705222,pan_gene_81821,Core Gene,1
gmap_ID=chr4:8359603-8360856,pan_gene_81823,Dispensable Gene,1
gmap_ID=chr4:26560286-26562023,pan_gene_81858,Dispensable Gene,1
gmap_ID=chr4:26861935-26862324,pan_gene_81859,Dispensable Gene,1
Zm00037ab172490,pan_gene_81864,Core Gene,7
gmap_ID=chr4:30293922-30294272,pan_gene_81865,Core Gene,1
Zm00037ab173500,pan_gene_81871,Dispensable Gene,1
gmap_ID=chr4:39296948-39297310,pan_gene_81884,Dispensable Gene,1
gmap_ID=chr4:39328009-39328308,pan_gene_81885,Dispensable Gene,1
Zm00037ab174880,pan_gene_81886,Core Gene,2
gmap_ID=chr4:43203000-43203284,pan_gene_81887,Core Gene,1
Zm00037ab175980,pan_gene_81890,Dispensable Gene,1
Zm00037ab176230,pan_gene_81892,Core Gene,1
Zm00037ab176940,pan_gene_81898,Dispensable Gene,1
gmap_ID=chr4:53852710-53853626,pan_gene_81899,Near-Core Gene,1
gmap_ID=chr4:54567401-54570091,pan_gene_81900,Dispensable Gene,1
gmap_ID=chr4:54822544-54822783,pan_gene_81901,Dispensable Gene,1
gmap_ID=chr4:62106722-62125683,pan_gene_81906,Near-Core Gene,1
gmap_ID=chr4:63169417-63172668,pan_gene_81907,Dispensable Gene,1
gmap_ID=chr4:68019138-68019593,pan_gene_81909,Core Gene,1
gmap_ID=chr4:68023956-68024411,pan_gene_81910,Core Gene,1
Zm00037ab178550,pan_gene_81911,Dispensable Gene,1
Zm00037ab178570,pan_gene_81912,Dispensable Gene,1
Zm00037ab179010,pan_gene_81913,Dispensable Gene,1
Zm00037ab179090,pan_gene_81916,Dispensable Gene,1
gmap_ID=chr4:100042587-100043310,pan_gene_81923,Core Gene,1
Zm00037ab184380,pan_gene_81939,Dispensable Gene,1
Zm00037ab184720,pan_gene_81941,Dispensable Gene,1
gmap_ID=chr4:151850866-151851441,pan_gene_81951,Dispensable Gene,1
Zm00037ab186600,pan_gene_81952,Dispensable Gene,1
gmap_ID=chr4:159045738-159046651,pan_gene_81958,Core Gene,1
Zm00037ab188940,pan_gene_81966,Dispensable Gene,1
gmap_ID=chr4:169398652-169399175,pan_gene_81974,Dispensable Gene,1
Zm00037ab190620,pan_gene_81975,Near-Core Gene,1
gmap_ID=chr4:171946108-171946420,pan_gene_81976,Dispensable Gene,1
gmap_ID=chr4:174738288-174740883,pan_gene_81979,Dispensable Gene,1
gmap_ID=chr4:175718802-175719231,pan_gene_81982,Dispensable Gene,1
gmap_ID=chr4:180819732-180820037,pan_gene_81988,Dispensable Gene,1
Zm00037ab193400,pan_gene_81989,Dispensable Gene,1
gmap_ID=chr4:184277376-184290583,pan_gene_81991,Dispensable Gene,1
gmap_ID=chr4:189638406-189638873,pan_gene_81998,Dispensable Gene,1
gmap_ID=chr4:190109492-190109995,pan_gene_81999,Near-Core Gene,1
Zm00037ab196670,pan_gene_82000,Dispensable Gene,1
Zm00037ab198030,pan_gene_82010,Core Gene,1
gmap_ID=chr4:194365289-194369552,pan_gene_82011,Dispensable Gene,1
gmap_ID=chr4:196117548-196118003,pan_gene_82012,Dispensable Gene,1
gmap_ID=chr4:196449192-196449497,pan_gene_82015,Core Gene,1
Zm00037ab199200,pan_gene_82017,Core Gene,1
Zm00037ab199270,pan_gene_82019,Dispensable Gene,1
gmap_ID=chr4:198561878-198563677,pan_gene_82020,Dispensable Gene,1
gmap_ID=chr4:198723904-198725070,pan_gene_82021,Dispensable Gene,1
gmap_ID=chr4:200434698-200435849,pan_gene_82025,Dispensable Gene,1
Zm00037ab201290,pan_gene_82036,Dispensable Gene,1
Zm00037ab201950,pan_gene_82037,Dispensable Gene,1
gmap_ID=chr4:210431849-210433628,pan_gene_82038,Dispensable Gene,1
gmap_ID=chr4:211685186-211685494,pan_gene_82039,Core Gene,1
Zm00037ab202870,pan_gene_82040,Dispensable Gene,1
gmap_ID=chr4:217647250-217647690,pan_gene_82041,Core Gene,1
Zm00037ab203450,pan_gene_82042,Dispensable Gene,1
gmap_ID=chr4:218311975-218317092,pan_gene_82043,Dispensable Gene,1
gmap_ID=chr4:218736950-218737654,pan_gene_82044,Dispensable Gene,1
Zm00037ab204830,pan_gene_82049,Dispensable Gene,1
Zm00037ab205860,pan_gene_82050,Dispensable Gene,1
Zm00037ab205870,pan_gene_82051,Dispensable Gene,1
gmap_ID=chr4:241773642-241774037,pan_gene_82057,Dispensable Gene,1
Zm00037ab207560,pan_gene_82059,Dispensable Gene,2
Zm00037ab207580,pan_gene_82060,Dispensable Gene,1
gmap_ID=chr4:244420076-244420384,pan_gene_82061,Dispensable Gene,1
Zm00037ab207820,pan_gene_82062,Dispensable Gene,1
gmap_ID=chr4:244778080-244778385,pan_gene_82063,Core Gene,1
